brief_id,industry,brand_name,prompt_text,prompt_text_en,required_objects,colour_attributes,spatial_constraints,required_text,style_descriptors,back_translated,cc_score,status,language,cometkiwi_score
MB042,food_beverage,RIPPLE,"Produktfoto eines schwarzen Proteinpulver-Behälters, der links neben einer weißen Shaker-Flasche auf dem Boden eines Fitnessstudios platziert ist; „RIPPLE“ auf dem Etikett des Behälters; dramatische Beleuchtung im Fitnessstudio","Product photography of a black protein powder jar placed to the left of a white shaker bottle on a gym floor, RIPPLE on jar label, dramatic gym lighting","[""protein powder jar"", ""shaker bottle""]","{""protein powder jar"": ""black"", ""shaker bottle"": ""white""}","[""protein powder jar left of shaker bottle""]","[""RIPPLE""]","[""product photography"", ""gym setting"", ""dramatic lighting""]",Product photo of a black protein powder container placed on the floor of a gym to the left of a white shaker bottle; “RIPPLE” on the container’s label; dramatic lighting in the gym,0.8701,PASS,de,0.8383232355117798
MB043,food_beverage,SWAY,"Produktfoto einer hohen, grünen Olivenölflasche aus Glas, die auf einer Marmorfläche über einer weißen Knoblauchknolle platziert ist; SWAY-Etikett auf der Flasche; sanftes, natürliches Licht","Product photography of a tall green glass olive oil bottle placed above a white garlic bulb on a marble surface, SWAY label on bottle, soft natural light","[""olive oil bottle"", ""garlic bulb""]","{""olive oil bottle"": ""green"", ""garlic bulb"": ""white""}","[""olive oil bottle above garlic bulb""]","[""SWAY""]","[""product photography"", ""marble surface"", ""soft lighting""]","Product photo of a tall, green glass olive oil bottle placed on a marble surface above a white head of garlic; SWAY label on the bottle; soft, natural light",0.978,PASS,de,0.846951961517334
MB044,food_beverage,TEMPO,"Produkt-Flatlay eines in braunes Papier eingewickelten Müsliriegels, der links neben einer reifen gelben Banane auf einer weißen Unterlage platziert ist; „TEMPO“ auf der Verpackung; helles Studio-Licht","Product flat lay of a brown paper-wrapped granola bar placed to the left of a ripe yellow banana on a white surface, TEMPO on wrapper, bright studio lighting","[""granola bar"", ""banana""]","{""granola bar"": ""brown"", ""banana"": ""yellow""}","[""granola bar left of banana""]","[""TEMPO""]","[""flat lay"", ""white background"", ""bright lighting""]","Product flat lay of a granola bar wrapped in brown paper, placed on a white background to the left of a ripe yellow banana; “TEMPO” on the packaging; bright studio lighting",0.9444,PASS,de,0.7968974709510803
MB045,food_beverage,UMBER,"Produktfoto einer braunen Cold-Brew-Kaffeflasche, die links neben einem silbernen Metallstrohhalm auf einer dunklen Betonfläche platziert ist; „UMBER“-Etikett auf der Flasche, stimmungsvolle Beleuchtung","Product photography of a brown cold brew coffee bottle placed to the left of a silver metal straw on a dark concrete surface, UMBER label on bottle, moody lighting","[""cold brew coffee bottle"", ""metal straw""]","{""cold brew coffee bottle"": ""brown"", ""metal straw"": ""silver""}","[""cold brew coffee bottle left of metal straw""]","[""UMBER""]","[""product photography"", ""dark background"", ""moody lighting""]","Product photo of a brown cold brew coffee bottle placed to the left of a silver metal straw on a dark concrete surface; “UMBER” label on the bottle, atmospheric lighting",0.9777,PASS,de,0.8422383069992065
MB046,food_beverage,VERDE,"Produktfoto einer blauen Sprudelwasser-Dose, die links neben einer frischen grünen Limette auf weißem Marmor platziert ist; Aufschrift „VERDE“ auf der Dose; frisches, natürliches Licht","Product photography of a blue sparkling water can placed to the left of a fresh green lime on white marble, VERDE on can, fresh natural lighting","[""sparkling water can"", ""lime""]","{""sparkling water can"": ""blue"", ""lime"": ""green""}","[""sparkling water can left of lime""]","[""VERDE""]","[""product photography"", ""marble surface"", ""natural lighting""]","Product photo of a blue sparkling water can placed to the left of a fresh green lime on white marble; the word “VERDE” is written on the can; fresh, natural light",0.9631,PASS,de,0.8250088691711426
MB047,food_beverage,WARM,"Produktfoto eines Glases mit bernsteinfarbenem Honig, das auf einem hölzernen Frühstücksbrett über einer Scheibe braunem Toast platziert ist; die Aufschrift „WARM“ auf dem Deckel, gemütliche Morgenbeleuchtung","Product photography of an amber honey jar placed above a slice of brown toast on a wooden breakfast board, WARM on jar lid, cozy morning lighting","[""honey jar"", ""toast""]","{""honey jar"": ""amber"", ""toast"": ""brown""}","[""honey jar above toast""]","[""WARM""]","[""product photography"", ""wooden surface"", ""warm lighting""]","Product photo of a jar of amber-colored honey placed on a wooden breakfast board atop a slice of brown toast; the word “WARM” on the lid, cozy morning lighting",0.9524,PASS,de,0.7993062734603882
MB048,food_beverage,XTRA,"Produktfoto einer violetten Smoothie-Flasche, die links neben frischen roten Beeren auf einer weißen Unterlage platziert ist; XTRA-Etikett auf der Flasche; lebendiges, natürliches Licht","Product photography of a purple smoothie bottle placed to the left of fresh red berries on a white surface, XTRA label on bottle, vibrant natural lighting","[""smoothie bottle"", ""berries""]","{""smoothie bottle"": ""purple"", ""berries"": ""red""}","[""smoothie bottle left of berries""]","[""XTRA""]","[""product photography"", ""white background"", ""vibrant lighting""]","Product photo of a purple smoothie bottle placed to the left of fresh red berries on a white background; XTRA label on the bottle; vibrant, natural light",0.9824,PASS,de,0.8489212989807129
MB049,food_beverage,YUMA,"Produktfoto einer weißen Teeflasche aus Glas, die rechts neben einem grünen Bambusstamm auf einer hellgrauen Unterlage platziert ist; YUMA-Etikett auf der Flasche; minimalistische Zen-Komposition","Product photography of a white glass tea bottle placed to the right of a green bamboo stalk on a light gray surface, YUMA label on bottle, minimal zen composition","[""tea bottle"", ""bamboo stalk""]","{""tea bottle"": ""white"", ""bamboo stalk"": ""green""}","[""tea bottle right of bamboo stalk""]","[""YUMA""]","[""product photography"", ""gray background"", ""minimal""]",Product photo of a white glass tea bottle placed to the right of a green bamboo stem on a light gray background; YUMA label on the bottle; minimalist Zen composition,0.9844,PASS,de,0.8463093042373657
MB050,food_beverage,ZEAL,"Produktfotografie einer dunkelbraunen Schokoladentafel, die teilweise in eine goldene Folie eingewickelt ist und auf einer schwarzen Marmoroberfläche liegt; Aufschrift „ZEAL“ auf der Verpackung; luxuriöse redaktionelle Beleuchtung","Product photography of a dark brown chocolate bar partially wrapped in a gold foil wrapper on a black marble surface, ZEAL on wrapper, luxury editorial lighting","[""chocolate bar"", ""wrapper""]","{""chocolate bar"": ""brown"", ""wrapper"": ""gold""}","[""chocolate bar above wrapper""]","[""ZEAL""]","[""product photography"", ""black marble"", ""luxury editorial""]","Product photograph of a dark brown chocolate bar, partially wrapped in gold foil and resting on a black marble surface; “ZEAL” written on the packaging; luxurious editorial lighting",0.9519,PASS,de,0.8279416561126709
MB051,food_beverage,AMBER,"Produktfoto eines Orangensaftbeutels, der rechts neben einem braunen Holzstrohhalm auf einer weißen Unterlage platziert ist; Aufschrift „AMBER“ auf dem Beutel; natürliche, helle Beleuchtung","Product photography of an orange juice pouch placed to the right of a brown wooden straw on a white surface, AMBER on pouch, natural bright lighting","[""juice pouch"", ""wooden straw""]","{""juice pouch"": ""orange"", ""wooden straw"": ""brown""}","[""juice pouch right of wooden straw""]","[""AMBER""]","[""product photography"", ""white background"", ""natural lighting""]","Product photo of an orange juice pouch placed on a white background to the right of a brown wooden straw; the word “AMBER” is printed on the pouch; natural, bright lighting",0.9122,PASS,de,0.8334383964538574
MB052,food_beverage,BRISK,"Flat-Lay-Aufnahme eines braunen Mandelbutterglases, das auf einer hellblauen Unterlage über Scheiben Weißbrot platziert ist; auf dem Etikett des Glases steht „BRISK“; morgendliche Lifestyle-Beleuchtung","Flat lay of a brown almond butter jar placed above slices of white bread on a light blue surface, BRISK on jar label, morning lifestyle lighting","[""almond butter jar"", ""bread""]","{""almond butter jar"": ""brown"", ""bread"": ""white""}","[""almond butter jar above bread""]","[""BRISK""]","[""flat lay"", ""light blue background"", ""morning lighting""]",Flat-lay photograph of a brown jar of almond butter placed on a light blue background atop slices of white bread; the label on the jar reads “BRISK”; morning lifestyle lighting,0.9424,PASS,de,0.7774099111557007
MB053,food_beverage,COVE,"Produktfoto einer braunen Kombucha-Glasflasche, die rechts neben einer gelben Ingwerwurzel auf einer dunklen Holzoberfläche platziert ist; COVE-Etikett auf der Flasche; stimmungsvolle natürliche Beleuchtung","Product photography of a brown glass kombucha bottle placed to the right of a yellow ginger root on a dark wooden surface, COVE label on bottle, moody natural lighting","[""kombucha bottle"", ""ginger root""]","{""kombucha bottle"": ""brown"", ""ginger root"": ""yellow""}","[""ginger root left of kombucha bottle""]","[""COVE""]","[""product photography"", ""dark wood surface"", ""moody lighting""]",Product photo of a brown glass kombucha bottle placed to the right of a yellow ginger root on a dark wooden surface; COVE label on the bottle; atmospheric natural lighting,0.9897,PASS,de,0.847249448299408
MB054,food_beverage,DRIP,"Produktfoto einer blauen Wasserflasche, die auf einer weißen Marmorfläche über einem Strauß frischer grüner Minzzweige platziert ist; DRIP-Etikett auf der Flasche; frische, helle Beleuchtung","Product photography of a blue water bottle placed above a bunch of fresh green mint sprigs on a white marble surface, DRIP label on bottle, fresh bright lighting","[""water bottle"", ""mint sprigs""]","{""water bottle"": ""blue"", ""mint sprigs"": ""green""}","[""water bottle above mint sprigs""]","[""DRIP""]","[""product photography"", ""marble surface"", ""bright lighting""]","Product photo of a blue water bottle placed on a white marble surface above a bouquet of fresh green mint sprigs; DRIP label on the bottle; fresh, bright lighting",0.9726,PASS,de,0.8503071665763855
MB055,food_beverage,ELIXIR,"Produktfoto einer grünen Matcha-Dose, die rechts neben einem braunen Bambus-Teebesen auf einer weißen Keramikfläche platziert ist; auf dem Deckel steht „ELIXIR“; minimalistische, japanisch inspirierte Komposition","Product photography of a green matcha tin placed to the right of a brown bamboo whisk on a white ceramic surface, ELIXIR on tin lid, minimal Japanese-inspired composition","[""matcha tin"", ""bamboo whisk""]","{""matcha tin"": ""green"", ""bamboo whisk"": ""brown""}","[""matcha tin right of bamboo whisk""]","[""ELIXIR""]","[""product photography"", ""ceramic surface"", ""minimal""]","Product photo of a green matcha can placed to the right of a brown bamboo tea whisk on a white ceramic surface; the lid reads “ELIXIR”; a minimalist, Japanese-inspired composition",0.9506,PASS,de,0.7939630746841431
MB056,food_beverage,FERN,"Lifestyle-Produktfoto eines weißen Hafermilchkartons, der rechts neben einer braunen Keramikschüssel mit Müsli auf einem Holztisch platziert ist; auf der Vorderseite des Kartons steht „FERN“; warme Morgenbeleuchtung","Lifestyle product shot of a white oat milk carton placed to the right of a brown ceramic bowl filled with granola on a wooden table, FERN on carton front, warm morning lighting","[""oat milk carton"", ""ceramic bowl""]","{""oat milk carton"": ""white"", ""ceramic bowl"": ""brown""}","[""oat milk carton right of ceramic bowl""]","[""FERN""]","[""lifestyle photography"", ""wooden surface"", ""warm lighting""]",Lifestyle product photo of a white carton of oat milk placed to the right of a brown ceramic bowl of granola on a wooden table; the front of the carton reads “FERN”; warm morning lighting,0.9853,PASS,de,0.8317983150482178
MB057,food_beverage,GUSTO,"Produktfoto einer weißen Aluminiumdose mit Kokosnusswasser, die rechts neben einer braunen Kokosnuss auf einem sandigen Untergrund platziert ist; Aufschrift „GUSTO“ auf der Dose; tropisch-helle Beleuchtung","Product photography of a white aluminum coconut water can placed to the right of a brown coconut on a sandy surface, GUSTO on can, tropical bright lighting","[""coconut water can"", ""coconut""]","{""coconut water can"": ""white"", ""coconut"": ""brown""}","[""coconut water can right of coconut""]","[""GUSTO""]","[""product photography"", ""sandy surface"", ""tropical lighting""]","Product photo of a white aluminum can of coconut water placed to the right of a brown coconut on a sandy background; the word “GUSTO” is printed on the can; bright, tropical lighting",0.9426,PASS,de,0.8189785480499268
MB058,food_beverage,HERBA,"Produktfoto einer kleinen gelben Schnapsflasche aus Glas, die auf einer weißen Unterlage über einer frischen orangefarbenen Kurkumawurzel platziert ist; HERBA-Etikett auf der Flasche; klare Studiobeleuchtung","Product photography of a small yellow glass shot bottle placed above a fresh orange turmeric root on a white surface, HERBA label on bottle, clean studio lighting","[""shot bottle"", ""turmeric root""]","{""shot bottle"": ""yellow"", ""turmeric root"": ""orange""}","[""shot bottle above turmeric root""]","[""HERBA""]","[""product photography"", ""white background"", ""studio lighting""]",Product photo of a small yellow glass liquor bottle placed on a white background atop a fresh orange turmeric root; HERBA label on the bottle; clear studio lighting,0.9708,PASS,de,0.8290960192680359
MB059,food_beverage,INFUSE,"Produktfoto einer violetten Glasflasche mit Sprudelgetränk, die rechts neben einer Traube auf weißem Marmor platziert ist; INFUSE-Etikett auf der Flasche, elegante Beleuchtung","Product photography of a purple glass sparkling juice bottle placed to the right of a bunch of green grapes on white marble, INFUSE label on bottle, elegant lighting","[""sparkling juice bottle"", ""grapes""]","{""sparkling juice bottle"": ""purple"", ""grapes"": ""green""}","[""sparkling juice bottle right of grapes""]","[""INFUSE""]","[""product photography"", ""marble surface"", ""elegant lighting""]","Product photo of a purple glass bottle containing a sparkling beverage, placed to the right of a bunch of grapes on white marble; INFUSE label on the bottle, elegant lighting",0.9473,PASS,de,0.8305157423019409
MB060,food_beverage,JUVO,"Produktfoto einer grünen Flasche mit kaltgepresstem Saft, die unter frischen orangefarbenen Möhren auf einer weißen Holzunterlage steht; JUVO-Etikett auf der Flasche; helles Tageslicht","Product photography of a green cold press juice bottle placed below fresh orange carrots on a white wooden surface, JUVO label on bottle, bright natural lighting","[""juice bottle"", ""carrots""]","{""juice bottle"": ""green"", ""carrots"": ""orange""}","[""juice bottle below carrots""]","[""JUVO""]","[""product photography"", ""white wood surface"", ""natural lighting""]",Product photo of a green bottle of cold-pressed juice sitting on a white wooden base among fresh orange carrots; JUVO label on the bottle; bright natural light,0.977,PASS,de,0.8426430225372314
MB061,fashion_apparel,MODE,"Produktfoto eines weißen Sneakers, der auf einer sauberen weißen Fläche über seinem roten Schuhkarton platziert ist; MODE-Logo auf der Schuhzunge; Studiobeleuchtung","Product photography of a white sneaker placed above its red shoebox on a clean white surface, MODE logo on shoe tongue, studio lighting","[""sneaker"", ""shoebox""]","{""sneaker"": ""white"", ""shoebox"": ""red""}","[""sneaker above shoebox""]","[""MODE""]","[""product photography"", ""white background"", ""studio lighting""]",Product photo of a white sneaker placed on a clean white surface above its red shoe box; MODE logo on the tongue; studio lighting,0.9876,PASS,de,0.7298617362976074
MB062,fashion_apparel,LUXE,"Produktfoto einer schwarzen Lederjacke, die an einem braunen Holzkleiderbügel vor einer weißen Wand hängt; LUXE-Etikett an der Jacke; sanfte, redaktionelle Beleuchtung","Product photography of a black leather jacket hanging on a brown wooden hanger against a white wall, LUXE label on jacket, soft editorial lighting","[""leather jacket"", ""wooden hanger""]","{""leather jacket"": ""black"", ""wooden hanger"": ""brown""}","[""leather jacket above wooden hanger""]","[""LUXE""]","[""editorial photography"", ""white background"", ""soft lighting""]","Product photo of a black leather jacket hanging on a brown wooden hanger in front of a white wall; LUXE label on the jacket; soft, editorial lighting",0.9861,PASS,de,0.8060808181762695
MB063,fashion_apparel,FORM,"Mode-Produktfoto einer hellbraunen Lederhandtasche, die links neben einer schwarzen Sonnenbrille auf einer weißen Fläche platziert ist; FORM-Logo auf den Metallbeschlägen der Tasche; klare, redaktionelle Beleuchtung","Fashion product shot of a tan leather handbag placed to the left of black sunglasses on a white surface, FORM logo on bag hardware, clean editorial lighting","[""handbag"", ""sunglasses""]","{""handbag"": ""tan"", ""sunglasses"": ""black""}","[""handbag left of sunglasses""]","[""FORM""]","[""editorial photography"", ""white background"", ""clean lighting""]","Fashion product photo of a light brown leather handbag placed to the left of a pair of black sunglasses on a white surface; FORM logo on the bag's metal hardware; crisp, editorial lighting",0.9395,PASS,de,0.8463510274887085
MB064,fashion_apparel,GRACE,"Produktfotografie einer goldenen Armbanduhr, die auf einer dunklen Marmorfläche über einer schwarzen Lederuhrenschatulle platziert ist; GRACE-Logo auf dem Zifferblatt; luxuriöse redaktionelle Beleuchtung","Product photography of a gold wristwatch placed above a black leather watch box on a dark marble surface, GRACE logo on watch face, luxury editorial lighting","[""wristwatch"", ""watch box""]","{""wristwatch"": ""gold"", ""watch box"": ""black""}","[""wristwatch above watch box""]","[""GRACE""]","[""luxury editorial"", ""dark marble"", ""dramatic lighting""]",Product photograph of a gold wristwatch placed on a dark marble surface above a black leather watch box; GRACE logo on the dial; luxurious editorial lighting,0.9712,PASS,de,0.8233506083488464
MB065,fashion_apparel,HAVEN,"Produktfoto einer braunen Sonnenbrille im Schildpatt-Look, die auf weißem Hintergrund über einem schwarzen Brillenetui aus Leder platziert ist; auf dem Etui steht „HAVEN“; klare Studioaufnahme","Product photography of brown tortoiseshell sunglasses placed above a black leather glasses case on a white background, HAVEN on case, clean studio shot","[""sunglasses"", ""glasses case""]","{""sunglasses"": ""brown"", ""glasses case"": ""black""}","[""sunglasses above glasses case""]","[""HAVEN""]","[""product photography"", ""white background"", ""clean lighting""]",Product photo of a pair of brown tortoiseshell-style sunglasses placed on a white background atop a black leather case; the case is labeled “HAVEN”; clear studio shot,0.9389,PASS,de,0.8199100494384766
MB066,fashion_apparel,INKE,"Produktfoto von blauen Laufschuhen, die links neben weißen Sportsocken auf einer grauen Betonfläche platziert sind; INKE-Logo an der Ferse des Schuhs; Lifestyle-Beleuchtung","Product photography of blue running shoes placed to the left of white athletic socks on a gray concrete surface, INKE logo on shoe heel, lifestyle lighting","[""running shoes"", ""athletic socks""]","{""running shoes"": ""blue"", ""athletic socks"": ""white""}","[""running shoes left of athletic socks""]","[""INKE""]","[""lifestyle photography"", ""concrete surface"", ""natural lighting""]",Product photo of blue running shoes placed to the left of white athletic socks on a gray concrete surface; INKE logo on the heel of the shoe; lifestyle lighting,0.9929,PASS,de,0.8257359266281128
MB067,fashion_apparel,JOIE,"Flat-Lay-Aufnahme einer blauen Jeansjacke, die auf einer hellgrauen Fläche über einer weißen Canvas-Tragetasche liegt; „JOIE“ auf der Tragetasche; natürliches Licht","Flat lay of a blue denim jacket placed above a white canvas tote bag on a light gray surface, JOIE on tote bag, natural lighting","[""denim jacket"", ""tote bag""]","{""denim jacket"": ""blue"", ""tote bag"": ""white""}","[""denim jacket above tote bag""]","[""JOIE""]","[""flat lay"", ""gray background"", ""natural lighting""]",Flat-lay photo of a blue denim jacket resting on a light gray surface atop a white canvas tote bag; “JOIE” on the tote bag; natural light,0.9603,PASS,de,0.7854182124137878
MB068,fashion_apparel,KEEN,"Produktfoto einer braunen Ledertasche, die links neben einem roten Seidenschal auf einer beigen Leinenunterlage platziert ist; auf der Tasche ist „KEEN“ eingeprägt; sanfte, warme Beleuchtung","Product photography of a brown leather tote bag placed to the left of a red silk scarf on a beige linen surface, KEEN embossed on bag, soft warm lighting","[""leather tote bag"", ""silk scarf""]","{""leather tote bag"": ""brown"", ""silk scarf"": ""red""}","[""leather tote bag left of silk scarf""]","[""KEEN""]","[""product photography"", ""linen surface"", ""warm lighting""]","Product photo of a brown leather bag placed to the left of a red silk scarf on a beige linen background; the bag is embossed with “KEEN”; soft, warm lighting",0.979,PASS,de,0.8415048122406006
MB069,fashion_apparel,LACE,"Lifestyle-Produktfoto eines weißen Sneakers aus Canvas, der auf einer Betonfläche über einem roten Skateboard platziert ist; LACE-Logo an der Seite des Sneakers; natürliche Beleuchtung im urbanen Umfeld","Lifestyle product shot of a white canvas sneaker placed above a red skateboard on a concrete surface, LACE logo on sneaker side, urban natural lighting","[""canvas sneaker"", ""skateboard""]","{""canvas sneaker"": ""white"", ""skateboard"": ""red""}","[""canvas sneaker above skateboard""]","[""LACE""]","[""lifestyle photography"", ""concrete surface"", ""urban lighting""]",Lifestyle product photo of a white canvas sneaker placed on a concrete surface above a red skateboard; LACE logo on the side of the sneaker; natural lighting in an urban setting,0.9573,PASS,de,0.8273760080337524
MB070,fashion_apparel,MAUVE,"Produktfoto im „Flat Lay“-Stil: Ein rosa Sport-BH liegt auf einer violetten Yogamatte auf einem weißen Boden, MAUVE-Etikett am BH-Etikett, helles Studio-Licht","Flat lay product shot of a pink sports bra placed above a purple yoga mat on a white floor surface, MAUVE label on bra tag, bright studio lighting","[""sports bra"", ""yoga mat""]","{""sports bra"": ""pink"", ""yoga mat"": ""purple""}","[""sports bra above yoga mat""]","[""MAUVE""]","[""flat lay"", ""white background"", ""bright lighting""]","""Flat lay"" product photo: A pink sports bra lies on a purple yoga mat on a white floor, with a MAUVE label attached to the bra's tag, under bright studio lighting",0.9687,PASS,de,0.8274677991867065
MB071,fashion_apparel,NOIR,"Flat-Lay-Produktfoto einer schwarzen Baseballkappe, die auf einem weißen T-Shirt vor grauem Hintergrund platziert ist; auf der Vorderseite der Kappe ist „NOIR“ aufgestickt; klares, redaktionelles Foto","Flat lay product shot of a black baseball cap placed above a white t-shirt on a gray background, NOIR embroidered on cap front, clean editorial shot","[""baseball cap"", ""t-shirt""]","{""baseball cap"": ""black"", ""t-shirt"": ""white""}","[""baseball cap above t-shirt""]","[""NOIR""]","[""flat lay"", ""gray background"", ""editorial""]","Flat-lay product photo of a black baseball cap placed on a white T-shirt against a gray background; the word “NOIR” is embroidered on the front of the cap; crisp, editorial-style photo",0.9506,PASS,de,0.8186427354812622
MB072,fashion_apparel,ONYX,"Produktfoto von schwarzen Chelsea-Stiefeln, die links neben einem braunen Ledergürtel auf einer weißen Fläche platziert sind; „ONYX“ auf der Stiefelsohle; klare Studiobeleuchtung","Product photography of black Chelsea boots placed to the left of a brown leather belt on a white surface, ONYX on boot sole, clean studio lighting","[""Chelsea boots"", ""leather belt""]","{""Chelsea boots"": ""black"", ""leather belt"": ""brown""}","[""Chelsea boots left of leather belt""]","[""ONYX""]","[""product photography"", ""white background"", ""studio lighting""]",Product photo of black Chelsea boots placed on a white surface to the left of a brown leather belt; “ONYX” on the sole of the boot; crisp studio lighting,0.9635,PASS,de,0.8411999940872192
MB073,fashion_apparel,POISE,"Lifestyle-Produktfoto eines gelben Regenmantels, der über einem schwarzen Regenschirm vor einer weißen Wand hängt; POISE-Label auf dem Regenmantel; klare, redaktionelle Beleuchtung","Lifestyle product shot of a yellow raincoat hung above a black umbrella against a white wall, POISE label on raincoat, clean editorial lighting","[""raincoat"", ""umbrella""]","{""raincoat"": ""yellow"", ""umbrella"": ""black""}","[""raincoat above umbrella""]","[""POISE""]","[""lifestyle photography"", ""white wall"", ""editorial""]","Lifestyle product photo of a yellow raincoat hanging over a black umbrella in front of a white wall; POISE label on the raincoat; crisp, editorial lighting",0.9842,PASS,de,0.8371412754058838
MB074,fashion_apparel,RIVE,"Flat-Lay-Aufnahme eines grauen Wollpullovers, der auf einer hellen Holzunterlage über einem weißen Strickschal liegt; das RIVE-Label ist zu sehen, weiches, natürliches Licht","Flat lay of a gray wool sweater placed above a white knit scarf on a light wooden surface, RIVE label visible, soft natural lighting","[""wool sweater"", ""knit scarf""]","{""wool sweater"": ""gray"", ""knit scarf"": ""white""}","[""wool sweater above knit scarf""]","[""RIVE""]","[""flat lay"", ""wooden surface"", ""soft lighting""]","A flat-lay photograph of a gray wool sweater resting on a light-colored wooden surface atop a white knitted scarf; the RIVE label is visible, soft, natural light",0.9347,PASS,de,0.7791354060173035
MB075,fashion_apparel,SILK,"Produkt-Flatlay eines orangefarbenen Badeanzugs, der links neben einer weißen Sonnencremeflasche auf einer türkisfarbenen Unterlage platziert ist; „SILK“-Etikett auf der Flasche; helles, sommerliches Licht","Product flat lay of an orange swimsuit placed to the left of a white sunscreen bottle on a turquoise surface, SILK label on bottle, bright summery lighting","[""swimsuit"", ""sunscreen bottle""]","{""swimsuit"": ""orange"", ""sunscreen bottle"": ""white""}","[""swimsuit left of sunscreen bottle""]","[""SILK""]","[""flat lay"", ""turquoise background"", ""bright lighting""]","Product flat lay of an orange swimsuit placed to the left of a white bottle of sunscreen on a turquoise background; “SILK” label on the bottle; bright, summery light",0.9598,PASS,de,0.8018159866333008
MB076,fashion_apparel,TONE,"Produktfoto eines marineblauen Rucksacks, der links neben einer silbernen Wasserflasche vor einem weißen Hintergrund platziert ist; der Schriftzug „TONE“ auf der Vordertasche des Rucksacks; klare Studioaufnahme","Product photography of a navy blue backpack placed to the left of a silver water bottle on a white background, TONE on backpack front pocket, clean studio shot","[""backpack"", ""water bottle""]","{""backpack"": ""navy"", ""water bottle"": ""silver""}","[""backpack left of water bottle""]","[""TONE""]","[""product photography"", ""white background"", ""clean lighting""]",Product photo of a navy blue backpack placed to the left of a silver water bottle against a white background; the word “TONE” on the front pocket of the backpack; clear studio shot,0.9493,PASS,de,0.8334665298461914
MB077,fashion_apparel,ULAN,"Flat-Lay-Modeaufnahme eines grauen Hoodies, der auf einer weißen Unterlage über einer schwarzen Jogginghose platziert ist; das ULAN-Label auf dem Hoodie ist sichtbar; klare redaktionelle Beleuchtung","Flat lay fashion shot of a gray hoodie placed above black jogger pants on a white surface, ULAN tag visible on hoodie, clean editorial lighting","[""hoodie"", ""jogger pants""]","{""hoodie"": ""gray"", ""jogger pants"": ""black""}","[""hoodie above jogger pants""]","[""ULAN""]","[""flat lay"", ""white background"", ""editorial""]","Flat-lay fashion shot of a gray hoodie placed on a white background over a pair of black sweatpants; the ULAN label on the hoodie is visible; clean, editorial lighting",0.9445,PASS,de,0.8047536015510559
MB078,fashion_apparel,VIBE,"Produktfoto von braunen Oxford-Anzugschuhen aus Leder, die links neben einer hellbraunen Lederaktentasche auf einem dunklen Marmorboden platziert sind; „VIBE“ auf der Schuhsohle; professionelle redaktionelle Beleuchtung","Product photography of brown leather Oxford dress shoes placed to the left of a tan leather briefcase on a dark marble floor, VIBE on shoe sole, professional editorial lighting","[""dress shoes"", ""briefcase""]","{""dress shoes"": ""brown"", ""briefcase"": ""tan""}","[""dress shoes left of briefcase""]","[""VIBE""]","[""editorial photography"", ""dark marble"", ""professional lighting""]",Product photo of brown leather Oxford dress shoes placed to the left of a light brown leather briefcase on a dark marble floor; “VIBE” on the sole of the shoe; professional editorial lighting,0.9724,PASS,de,0.8370266556739807
MB079,fashion_apparel,WOVEN,"Produktfoto einer roten Winterjacke, die unter schwarzen Lederhandschuhen vor einem weißen Hintergrund platziert ist; „WOVEN“-Etikett am Reißverschluss der Jacke; gemütliche Winterbeleuchtung","Product photography of a red winter jacket placed below black leather gloves on a white background, WOVEN label on jacket zip, cozy winter lighting","[""winter jacket"", ""leather gloves""]","{""winter jacket"": ""red"", ""leather gloves"": ""black""}","[""winter jacket below leather gloves""]","[""WOVEN""]","[""product photography"", ""white background"", ""soft lighting""]","Product photo of a red winter jacket placed in front of a white background, with black leather gloves; ""WOVEN"" label on the jacket's zipper; cozy winter lighting",0.9723,PASS,de,0.8481475710868835
MB080,fashion_apparel,XARA,"Produktfoto im „Flat Lay“-Stil: schwarze Sportshorts, die unter weißen Laufschuhen auf einem grauen Fitnessstudioboden liegen; XARA-Logo am Bund der Shorts; helles Studio-Licht","Flat lay product shot of black athletic shorts placed below white running sneakers on a gray gym floor, XARA logo on shorts waistband, bright studio lighting","[""athletic shorts"", ""sneakers""]","{""athletic shorts"": ""black"", ""sneakers"": ""white""}","[""athletic shorts below sneakers""]","[""XARA""]","[""flat lay"", ""gray background"", ""bright lighting""]","""Flat lay"" product photo: black athletic shorts lying beneath white running shoes on a gray gym floor; XARA logo on the waistband of the shorts; bright gym lighting",0.965,PASS,de,0.8315920233726501
MB081,fashion_apparel,YARN,"Lifestyle-„Flat Lay“-Aufnahme einer beigen Canvas-Tragetasche, die links neben einem weißen Taschenbuch auf einer Holzunterlage platziert ist; die Aufschrift „YARN“ ist an der Seite der Tragetasche zu sehen; warmes, natürliches Licht","Lifestyle flat lay of a beige canvas tote bag placed to the left of a white paperback book on a wooden surface, YARN on tote side, warm natural lighting","[""canvas tote bag"", ""paperback book""]","{""canvas tote bag"": ""beige"", ""paperback book"": ""white""}","[""canvas tote bag left of paperback book""]","[""YARN""]","[""flat lay"", ""wooden surface"", ""warm lighting""]","Lifestyle ""flat lay"" photo of a beige canvas tote bag placed to the left of a white paperback on a wooden surface; the word ""YARN"" is visible on the side of the tote bag; warm, natural light",0.9654,PASS,de,0.7252034544944763
