brief_id,industry,brand_name,prompt_text,prompt_text_en,required_objects,colour_attributes,spatial_constraints,required_text,style_descriptors,back_translated,cc_score,status,language,cometkiwi_score
MB042,food_beverage,RIPPLE,Photo de produit représentant un pot de poudre protéinée noire placé à gauche d'un shaker blanc sur le sol d'une salle de sport ; inscription « RIPPLE » sur l'étiquette du pot ; éclairage spectaculaire de salle de sport,"Product photography of a black protein powder jar placed to the left of a white shaker bottle on a gym floor, RIPPLE on jar label, dramatic gym lighting","[""protein powder jar"", ""shaker bottle""]","{""protein powder jar"": ""black"", ""shaker bottle"": ""white""}","[""protein powder jar left of shaker bottle""]","[""RIPPLE""]","[""product photography"", ""gym setting"", ""dramatic lighting""]",Product photo showing a jar of black protein powder placed to the left of a white shaker on the floor of a gym; the word “RIPPLE” on the jar’s label; dramatic gym lighting,0.9181,PASS,fr,0.8484725952148438
MB043,food_beverage,SWAY,Photographie de produit représentant une grande bouteille d'huile d'olive en verre vert posée au-dessus d'une tête d'ail blanche sur une surface en marbre ; étiquette « SWAY » sur la bouteille ; lumière naturelle douce,"Product photography of a tall green glass olive oil bottle placed above a white garlic bulb on a marble surface, SWAY label on bottle, soft natural light","[""olive oil bottle"", ""garlic bulb""]","{""olive oil bottle"": ""green"", ""garlic bulb"": ""white""}","[""olive oil bottle above garlic bulb""]","[""SWAY""]","[""product photography"", ""marble surface"", ""soft lighting""]","Product photograph showing a large bottle of olive oil in a green glass bottle placed atop a white head of garlic on a marble surface; ""SWAY"" label on the bottle; soft natural light",0.9481,PASS,fr,0.8553223609924316
MB044,food_beverage,TEMPO,"Photo de produit en « flat lay » montrant une barre de granola emballée dans du papier kraft, placée à gauche d'une banane jaune mûre sur une surface blanche ; la mention « TEMPO » figure sur l'emballage ; éclairage de studio très lumineux.","Product flat lay of a brown paper-wrapped granola bar placed to the left of a ripe yellow banana on a white surface, TEMPO on wrapper, bright studio lighting","[""granola bar"", ""banana""]","{""granola bar"": ""brown"", ""banana"": ""yellow""}","[""granola bar left of banana""]","[""TEMPO""]","[""flat lay"", ""white background"", ""bright lighting""]","A ""flat lay"" product photo showing a granola bar wrapped in kraft paper, placed to the left of a ripe yellow banana on a white surface; the word ""TEMPO"" appears on the packaging; very bright studio lighting.",0.8966,PASS,fr,0.7690705060958862
MB045,food_beverage,UMBER,"Photographie de produit représentant une bouteille de café « cold brew » de couleur marron, placée à gauche d'une paille en métal argenté sur une surface en béton foncé ; étiquette « UMBER » sur la bouteille ; éclairage tamisé","Product photography of a brown cold brew coffee bottle placed to the left of a silver metal straw on a dark concrete surface, UMBER label on bottle, moody lighting","[""cold brew coffee bottle"", ""metal straw""]","{""cold brew coffee bottle"": ""brown"", ""metal straw"": ""silver""}","[""cold brew coffee bottle left of metal straw""]","[""UMBER""]","[""product photography"", ""dark background"", ""moody lighting""]","Product photograph showing a brown bottle of cold brew coffee, placed to the left of a silver metal straw on a dark concrete surface; “UMBER” label on the bottle; soft lighting",0.9703,PASS,fr,0.8497486710548401
MB046,food_beverage,VERDE,"Photographie de produit représentant une canette d'eau pétillante bleue placée à gauche d'un citron vert frais sur du marbre blanc, avec l'inscription « VERDE » sur la canette, sous un éclairage naturel et frais","Product photography of a blue sparkling water can placed to the left of a fresh green lime on white marble, VERDE on can, fresh natural lighting","[""sparkling water can"", ""lime""]","{""sparkling water can"": ""blue"", ""lime"": ""green""}","[""sparkling water can left of lime""]","[""VERDE""]","[""product photography"", ""marble surface"", ""natural lighting""]","Product photograph showing a blue can of sparkling water placed to the left of a fresh lime on white marble, with the word “VERDE” on the can, under natural, fresh lighting",0.911,PASS,fr,0.8443014621734619
MB047,food_beverage,WARM,"Photo de produit représentant un pot de miel ambré posé sur une tranche de pain grillé complet, sur une planche à petit-déjeuner en bois ; l'inscription « WARM » figure sur le couvercle du pot, dans une lumière chaleureuse de matinée","Product photography of an amber honey jar placed above a slice of brown toast on a wooden breakfast board, WARM on jar lid, cozy morning lighting","[""honey jar"", ""toast""]","{""honey jar"": ""amber"", ""toast"": ""brown""}","[""honey jar above toast""]","[""WARM""]","[""product photography"", ""wooden surface"", ""warm lighting""]","Product photo showing a jar of amber honey placed on a slice of whole-grain toast, on a wooden breakfast board; the word “WARM” appears on the jar’s lid, bathed in warm morning light",0.8873,PASS,fr,0.8063673973083496
MB048,food_beverage,XTRA,"Photo de produit représentant une bouteille de smoothie violette placée à gauche de baies rouges fraîches sur une surface blanche, avec l'étiquette « XTRA » sur la bouteille, sous un éclairage naturel éclatant","Product photography of a purple smoothie bottle placed to the left of fresh red berries on a white surface, XTRA label on bottle, vibrant natural lighting","[""smoothie bottle"", ""berries""]","{""smoothie bottle"": ""purple"", ""berries"": ""red""}","[""smoothie bottle left of berries""]","[""XTRA""]","[""product photography"", ""white background"", ""vibrant lighting""]","Product photo showing a purple smoothie bottle placed to the left of fresh red berries on a white surface, with the ""XTRA"" label on the bottle, under bright natural light",0.9669,PASS,fr,0.8535109162330627
MB049,food_beverage,YUMA,"Photographie de produit représentant une bouteille à thé en verre blanc placée à droite d'une tige de bambou verte sur une surface gris clair, avec l'étiquette « YUMA » sur la bouteille, dans une composition minimaliste d'inspiration zen","Product photography of a white glass tea bottle placed to the right of a green bamboo stalk on a light gray surface, YUMA label on bottle, minimal zen composition","[""tea bottle"", ""bamboo stalk""]","{""tea bottle"": ""white"", ""bamboo stalk"": ""green""}","[""tea bottle right of bamboo stalk""]","[""YUMA""]","[""product photography"", ""gray background"", ""minimal""]","Product photograph showing a white glass tea bottle placed to the right of a green bamboo stalk on a light gray surface, with the ""YUMA"" label on the bottle, in a minimalist, Zen-inspired composition",0.9676,PASS,fr,0.8571798801422119
MB050,food_beverage,ZEAL,"Photographie de produit représentant une tablette de chocolat brun foncé partiellement enveloppée dans une feuille d'or, posée sur une surface en marbre noir ; inscription « ZEAL » sur l'emballage ; éclairage de style éditorial haut de gamme","Product photography of a dark brown chocolate bar partially wrapped in a gold foil wrapper on a black marble surface, ZEAL on wrapper, luxury editorial lighting","[""chocolate bar"", ""wrapper""]","{""chocolate bar"": ""brown"", ""wrapper"": ""gold""}","[""chocolate bar above wrapper""]","[""ZEAL""]","[""product photography"", ""black marble"", ""luxury editorial""]","Product photograph showing a dark chocolate bar partially wrapped in gold leaf, resting on a black marble surface; “ZEAL” written on the packaging; high-end editorial-style lighting",0.9357,PASS,fr,0.8360047340393066
MB051,food_beverage,AMBER,"Photographie de produit représentant un sachet de jus d'orange posé à droite d'une paille en bois marron sur une surface blanche, avec l'inscription « AMBER » sur le sachet, sous un éclairage naturel et lumineux","Product photography of an orange juice pouch placed to the right of a brown wooden straw on a white surface, AMBER on pouch, natural bright lighting","[""juice pouch"", ""wooden straw""]","{""juice pouch"": ""orange"", ""wooden straw"": ""brown""}","[""juice pouch right of wooden straw""]","[""AMBER""]","[""product photography"", ""white background"", ""natural lighting""]","Product photograph showing a packet of orange juice placed to the right of a brown wooden straw on a white surface, with the word “AMBER” printed on the packet, under bright natural lighting",0.8088,REVIEW,fr,0.8516613245010376
MB052,food_beverage,BRISK,"Photo en « flat lay » d'un pot de beurre d'amande marron posé sur des tranches de pain blanc, sur un fond bleu clair ; inscription « BRISK » sur l'étiquette du pot ; éclairage évoquant un style de vie matinal","Flat lay of a brown almond butter jar placed above slices of white bread on a light blue surface, BRISK on jar label, morning lifestyle lighting","[""almond butter jar"", ""bread""]","{""almond butter jar"": ""brown"", ""bread"": ""white""}","[""almond butter jar above bread""]","[""BRISK""]","[""flat lay"", ""light blue background"", ""morning lighting""]","A ""flat lay"" photo of a jar of brown almond butter placed on slices of white bread against a light blue background; the word ""BRISK"" appears on the jar's label; the lighting evokes a morning lifestyle",0.9403,PASS,fr,0.7625805139541626
MB053,food_beverage,COVE,Photographie de produit représentant une bouteille de kombucha en verre brun posée à droite d'un morceau de racine de gingembre jaune sur une surface en bois foncé ; étiquette « COVE » sur la bouteille ; éclairage naturel aux tons chambrés,"Product photography of a brown glass kombucha bottle placed to the right of a yellow ginger root on a dark wooden surface, COVE label on bottle, moody natural lighting","[""kombucha bottle"", ""ginger root""]","{""kombucha bottle"": ""brown"", ""ginger root"": ""yellow""}","[""ginger root left of kombucha bottle""]","[""COVE""]","[""product photography"", ""dark wood surface"", ""moody lighting""]",Product photograph showing a brown glass bottle of kombucha placed to the right of a piece of yellow ginger root on a dark wooden surface; “COVE” label on the bottle; natural lighting with warm tones,0.92,PASS,fr,0.827549934387207
MB054,food_beverage,DRIP,"Photographie de produit représentant une bouteille d'eau bleue posée sur un bouquet de brins de menthe verte fraîche, sur une surface en marbre blanc ; l'étiquette « DRIP » est visible sur la bouteille ; éclairage vif et naturel.","Product photography of a blue water bottle placed above a bunch of fresh green mint sprigs on a white marble surface, DRIP label on bottle, fresh bright lighting","[""water bottle"", ""mint sprigs""]","{""water bottle"": ""blue"", ""mint sprigs"": ""green""}","[""water bottle above mint sprigs""]","[""DRIP""]","[""product photography"", ""marble surface"", ""bright lighting""]","Product photograph showing a blue water bottle resting on a bouquet of fresh green mint sprigs, on a white marble surface; the ""DRIP"" label is visible on the bottle; bright, natural lighting.",0.9288,PASS,fr,0.8553623557090759
MB055,food_beverage,ELIXIR,"Photographie de produit représentant une boîte de matcha verte placée à droite d'un fouet en bambou marron sur une surface en céramique blanche, avec l'inscription « ELIXIR » sur le couvercle de la boîte, dans une composition minimaliste d'inspiration japonaise","Product photography of a green matcha tin placed to the right of a brown bamboo whisk on a white ceramic surface, ELIXIR on tin lid, minimal Japanese-inspired composition","[""matcha tin"", ""bamboo whisk""]","{""matcha tin"": ""green"", ""bamboo whisk"": ""brown""}","[""matcha tin right of bamboo whisk""]","[""ELIXIR""]","[""product photography"", ""ceramic surface"", ""minimal""]","Product photograph showing a box of green matcha placed to the right of a brown bamboo whisk on a white ceramic surface, with the word “ELIXIR” written on the box lid, in a minimalist, Japanese-inspired composition",0.8816,PASS,fr,0.8342553973197937
MB056,food_beverage,FERN,"Photo de produit lifestyle représentant un carton de lait d'avoine blanc posé à droite d'un bol en céramique marron rempli de granola, sur une table en bois ; le mot « FERN » figure sur le devant du carton ; éclairage chaleureux d'un matin.","Lifestyle product shot of a white oat milk carton placed to the right of a brown ceramic bowl filled with granola on a wooden table, FERN on carton front, warm morning lighting","[""oat milk carton"", ""ceramic bowl""]","{""oat milk carton"": ""white"", ""ceramic bowl"": ""brown""}","[""oat milk carton right of ceramic bowl""]","[""FERN""]","[""lifestyle photography"", ""wooden surface"", ""warm lighting""]",Lifestyle product photo showing a carton of white oat milk placed to the right of a brown ceramic bowl filled with granola on a wooden table; the word “FERN” appears on the front of the carton; warm morning lighting.,0.9624,PASS,fr,0.8118104934692383
MB057,food_beverage,GUSTO,"Photo de produit représentant une canette d'eau de coco en aluminium blanc placée à droite d'une noix de coco brune sur une surface sablonneuse, avec l'inscription « GUSTO » sur la canette, sous un éclairage tropical éclatant","Product photography of a white aluminum coconut water can placed to the right of a brown coconut on a sandy surface, GUSTO on can, tropical bright lighting","[""coconut water can"", ""coconut""]","{""coconut water can"": ""white"", ""coconut"": ""brown""}","[""coconut water can right of coconut""]","[""GUSTO""]","[""product photography"", ""sandy surface"", ""tropical lighting""]","Product photo showing a white aluminum can of coconut water placed to the right of a brown coconut on a sandy surface, with the word “GUSTO” on the can, under bright tropical lighting",0.9443,PASS,fr,0.8606908917427063
MB058,food_beverage,HERBA,Photographie de produit représentant une petite bouteille en verre jaune posée au-dessus d'une racine de curcuma orange fraîche sur un fond blanc ; étiquette « HERBA » sur la bouteille ; éclairage de studio épuré,"Product photography of a small yellow glass shot bottle placed above a fresh orange turmeric root on a white surface, HERBA label on bottle, clean studio lighting","[""shot bottle"", ""turmeric root""]","{""shot bottle"": ""yellow"", ""turmeric root"": ""orange""}","[""shot bottle above turmeric root""]","[""HERBA""]","[""product photography"", ""white background"", ""studio lighting""]",Product photograph showing a small yellow glass bottle placed atop a fresh orange turmeric root against a white background; “HERBA” label on the bottle; minimalist studio lighting,0.9658,PASS,fr,0.8557904958724976
MB059,food_beverage,INFUSE,"Photographie de produit représentant une bouteille en verre violette de jus pétillant, placée à droite d'une grappe de raisin vert sur du marbre blanc ; étiquette « INFUSE » sur la bouteille ; éclairage raffiné","Product photography of a purple glass sparkling juice bottle placed to the right of a bunch of green grapes on white marble, INFUSE label on bottle, elegant lighting","[""sparkling juice bottle"", ""grapes""]","{""sparkling juice bottle"": ""purple"", ""grapes"": ""green""}","[""sparkling juice bottle right of grapes""]","[""INFUSE""]","[""product photography"", ""marble surface"", ""elegant lighting""]","Product photograph showing a purple glass bottle of sparkling juice, placed to the right of a bunch of green grapes on white marble; “INFUSE” label on the bottle; sophisticated lighting",0.9597,PASS,fr,0.8663302063941956
MB060,food_beverage,JUVO,Photographie de produit représentant une bouteille de jus vert pressé à froid posée sous des carottes orange fraîches sur une surface en bois blanc ; étiquette « JUVO » sur la bouteille ; éclairage naturel et lumineux,"Product photography of a green cold press juice bottle placed below fresh orange carrots on a white wooden surface, JUVO label on bottle, bright natural lighting","[""juice bottle"", ""carrots""]","{""juice bottle"": ""green"", ""carrots"": ""orange""}","[""juice bottle below carrots""]","[""JUVO""]","[""product photography"", ""white wood surface"", ""natural lighting""]","Product photograph showing a bottle of cold-pressed green juice placed beneath fresh orange carrots on a white wooden surface; “JUVO” label on the bottle; natural, bright lighting",0.9535,PASS,fr,0.8696290254592896
MB061,fashion_apparel,MODE,"Photo de produit représentant une basket blanche posée au-dessus de sa boîte à chaussures rouge sur une surface blanche immaculée, avec le logo MODE sur la languette de la chaussure, éclairage de studio","Product photography of a white sneaker placed above its red shoebox on a clean white surface, MODE logo on shoe tongue, studio lighting","[""sneaker"", ""shoebox""]","{""sneaker"": ""white"", ""shoebox"": ""red""}","[""sneaker above shoebox""]","[""MODE""]","[""product photography"", ""white background"", ""studio lighting""]","Product photo showing a white sneaker resting on top of its red shoe box on a pristine white surface, with the MODE logo on the shoe's tongue; studio lighting",0.9697,PASS,fr,0.8304240703582764
MB062,fashion_apparel,LUXE,"Photo de produit représentant une veste en cuir noir suspendue à un cintre en bois marron devant un mur blanc, avec l'étiquette « LUXE » sur la veste, sous un éclairage éditorial doux","Product photography of a black leather jacket hanging on a brown wooden hanger against a white wall, LUXE label on jacket, soft editorial lighting","[""leather jacket"", ""wooden hanger""]","{""leather jacket"": ""black"", ""wooden hanger"": ""brown""}","[""leather jacket above wooden hanger""]","[""LUXE""]","[""editorial photography"", ""white background"", ""soft lighting""]","Product photo showing a black leather jacket hanging on a brown wooden hanger in front of a white wall, with the ""LUXE"" label on the jacket, under soft editorial lighting",0.9633,PASS,fr,0.8502353429794312
MB063,fashion_apparel,FORM,"Photo de produit de mode représentant un sac à main en cuir beige placé à gauche d'une paire de lunettes de soleil noires sur une surface blanche, avec le logo FORM sur les ferrures du sac, dans un éclairage épuré de style éditorial","Fashion product shot of a tan leather handbag placed to the left of black sunglasses on a white surface, FORM logo on bag hardware, clean editorial lighting","[""handbag"", ""sunglasses""]","{""handbag"": ""tan"", ""sunglasses"": ""black""}","[""handbag left of sunglasses""]","[""FORM""]","[""editorial photography"", ""white background"", ""clean lighting""]","Fashion product photo showing a beige leather handbag placed to the left of a pair of black sunglasses on a white surface, with the FORM logo on the bag’s hardware, in clean, editorial-style lighting",0.9384,PASS,fr,0.8069770932197571
MB064,fashion_apparel,GRACE,"Photographie de produit représentant une montre-bracelet en or posée sur un coffret en cuir noir, sur une surface en marbre foncé ; logo GRACE sur le cadran ; éclairage de style éditorial de luxe","Product photography of a gold wristwatch placed above a black leather watch box on a dark marble surface, GRACE logo on watch face, luxury editorial lighting","[""wristwatch"", ""watch box""]","{""wristwatch"": ""gold"", ""watch box"": ""black""}","[""wristwatch above watch box""]","[""GRACE""]","[""luxury editorial"", ""dark marble"", ""dramatic lighting""]","Product photograph showing a gold wristwatch resting on a black leather box, set against a dark marble surface; GRACE logo on the dial; luxury editorial-style lighting",0.9618,PASS,fr,0.7935791015625
MB065,fashion_apparel,HAVEN,"Photo de produit représentant des lunettes de soleil à monture écaille marron posées sur un étui à lunettes en cuir noir, sur fond blanc ; inscription « HAVEN » sur l'étui ; prise de vue épurée en studio","Product photography of brown tortoiseshell sunglasses placed above a black leather glasses case on a white background, HAVEN on case, clean studio shot","[""sunglasses"", ""glasses case""]","{""sunglasses"": ""brown"", ""glasses case"": ""black""}","[""sunglasses above glasses case""]","[""HAVEN""]","[""product photography"", ""white background"", ""clean lighting""]","Product photo showing brown tortoiseshell-framed sunglasses resting on a black leather case, against a white background; the word “HAVEN” is printed on the case; minimalist studio shot",0.8766,PASS,fr,0.8123757839202881
MB066,fashion_apparel,INKE,"Photographie de produit représentant des chaussures de course bleues posées à gauche de chaussettes de sport blanches sur une surface en béton gris, avec le logo INKE sur le talon de la chaussure, dans un éclairage de style « lifestyle »","Product photography of blue running shoes placed to the left of white athletic socks on a gray concrete surface, INKE logo on shoe heel, lifestyle lighting","[""running shoes"", ""athletic socks""]","{""running shoes"": ""blue"", ""athletic socks"": ""white""}","[""running shoes left of athletic socks""]","[""INKE""]","[""lifestyle photography"", ""concrete surface"", ""natural lighting""]","Product photograph showing blue running shoes placed to the left of white athletic socks on a gray concrete surface, with the INKE logo on the heel of the shoe, in ""lifestyle"" lighting",0.9583,PASS,fr,0.8257194757461548
MB067,fashion_apparel,JOIE,"Photo « flat lay » d'une veste en jean bleue posée sur un sac fourre-tout en toile blanche, le tout sur une surface gris clair ; l'inscription « JOIE » figure sur le sac fourre-tout ; éclairage naturel","Flat lay of a blue denim jacket placed above a white canvas tote bag on a light gray surface, JOIE on tote bag, natural lighting","[""denim jacket"", ""tote bag""]","{""denim jacket"": ""blue"", ""tote bag"": ""white""}","[""denim jacket above tote bag""]","[""JOIE""]","[""flat lay"", ""gray background"", ""natural lighting""]","A ""flat lay"" photo of a blue denim jacket placed on a white canvas tote bag, all set on a light gray surface; the word ""JOIE"" is printed on the tote bag; natural lighting",0.9548,PASS,fr,0.7244670987129211
MB068,fashion_apparel,KEEN,Photographie de produit représentant un sac fourre-tout en cuir marron posé à gauche d'un foulard en soie rouge sur une surface en lin beige ; le mot « KEEN » est gravé sur le sac ; éclairage doux et chaleureux,"Product photography of a brown leather tote bag placed to the left of a red silk scarf on a beige linen surface, KEEN embossed on bag, soft warm lighting","[""leather tote bag"", ""silk scarf""]","{""leather tote bag"": ""brown"", ""silk scarf"": ""red""}","[""leather tote bag left of silk scarf""]","[""KEEN""]","[""product photography"", ""linen surface"", ""warm lighting""]","Product photograph showing a brown leather tote bag placed to the left of a red silk scarf on a beige linen surface; the word “KEEN” is engraved on the bag; soft, warm lighting",0.9675,PASS,fr,0.8449455499649048
MB069,fashion_apparel,LACE,"Photo de produit lifestyle représentant une basket en toile blanche posée au-dessus d'un skateboard rouge sur une surface en béton, avec le logo LACE sur le côté de la basket, éclairage naturel urbain","Lifestyle product shot of a white canvas sneaker placed above a red skateboard on a concrete surface, LACE logo on sneaker side, urban natural lighting","[""canvas sneaker"", ""skateboard""]","{""canvas sneaker"": ""white"", ""skateboard"": ""red""}","[""canvas sneaker above skateboard""]","[""LACE""]","[""lifestyle photography"", ""concrete surface"", ""urban lighting""]","Lifestyle product photo showing a white canvas sneaker placed on top of a red skateboard on a concrete surface, with the LACE logo on the side of the sneaker, in natural urban lighting",0.9551,PASS,fr,0.846461296081543
MB070,fashion_apparel,MAUVE,"Photo de produit en « flat lay » représentant une brassière de sport rose posée sur un tapis de yoga violet, sur un sol blanc ; étiquette « MAUVE » sur la languette de la brassière ; éclairage de studio intense","Flat lay product shot of a pink sports bra placed above a purple yoga mat on a white floor surface, MAUVE label on bra tag, bright studio lighting","[""sports bra"", ""yoga mat""]","{""sports bra"": ""pink"", ""yoga mat"": ""purple""}","[""sports bra above yoga mat""]","[""MAUVE""]","[""flat lay"", ""white background"", ""bright lighting""]","""Flat lay"" product photo showing a pink sports bra placed on a purple yoga mat on a white floor; ""MAUVE"" label on the bra's tag; intense studio lighting",0.9827,PASS,fr,0.7635027766227722
MB071,fashion_apparel,NOIR,"Photo de produit en « flat lay » représentant une casquette de baseball noire posée sur un t-shirt blanc, sur fond gris ; le mot « NOIR » est brodé sur le devant de la casquette ; photo épurée de style éditorial","Flat lay product shot of a black baseball cap placed above a white t-shirt on a gray background, NOIR embroidered on cap front, clean editorial shot","[""baseball cap"", ""t-shirt""]","{""baseball cap"": ""black"", ""t-shirt"": ""white""}","[""baseball cap above t-shirt""]","[""NOIR""]","[""flat lay"", ""gray background"", ""editorial""]","A ""flat lay"" product photo showing a black baseball cap placed on a white T-shirt against a gray background; the word ""NOIR"" is embroidered on the front of the cap; a minimalist, editorial-style photo",0.9457,PASS,fr,0.7766081094741821
MB072,fashion_apparel,ONYX,"Photographie de produit représentant des bottines Chelsea noires posées à gauche d'une ceinture en cuir marron sur une surface blanche, avec l'inscription « ONYX » sur la semelle de la bottine, sous un éclairage de studio épuré","Product photography of black Chelsea boots placed to the left of a brown leather belt on a white surface, ONYX on boot sole, clean studio lighting","[""Chelsea boots"", ""leather belt""]","{""Chelsea boots"": ""black"", ""leather belt"": ""brown""}","[""Chelsea boots left of leather belt""]","[""ONYX""]","[""product photography"", ""white background"", ""studio lighting""]","Product photograph showing black Chelsea boots placed to the left of a brown leather belt on a white surface, with the word “ONYX” on the sole of the boot, under minimalist studio lighting",0.8821,PASS,fr,0.8264837861061096
MB073,fashion_apparel,POISE,"Photo de produit lifestyle représentant un imperméable jaune suspendu au-dessus d'un parapluie noir devant un mur blanc, avec l'étiquette « POISE » sur l'imperméable, dans un éclairage épuré de style éditorial","Lifestyle product shot of a yellow raincoat hung above a black umbrella against a white wall, POISE label on raincoat, clean editorial lighting","[""raincoat"", ""umbrella""]","{""raincoat"": ""yellow"", ""umbrella"": ""black""}","[""raincoat above umbrella""]","[""POISE""]","[""lifestyle photography"", ""white wall"", ""editorial""]","Lifestyle product photo showing a yellow raincoat hanging above a black umbrella in front of a white wall, with the ""POISE"" label on the raincoat, in clean, editorial-style lighting",0.9561,PASS,fr,0.8107276558876038
MB074,fashion_apparel,RIVE,"Photo « flat lay » d'un pull en laine gris posé sur une écharpe en tricot blanche, sur une surface en bois clair ; l'étiquette « RIVE » est visible, sous un éclairage naturel et tamisé","Flat lay of a gray wool sweater placed above a white knit scarf on a light wooden surface, RIVE label visible, soft natural lighting","[""wool sweater"", ""knit scarf""]","{""wool sweater"": ""gray"", ""knit scarf"": ""white""}","[""wool sweater above knit scarf""]","[""RIVE""]","[""flat lay"", ""wooden surface"", ""soft lighting""]","A ""flat lay"" photo of a gray wool sweater placed on a white knitted scarf, on a light-colored wooden surface; the ""RIVE"" label is visible under soft, natural lighting",0.9564,PASS,fr,0.7338085770606995
MB075,fashion_apparel,SILK,Photo de produit en « flat lay » montrant un maillot de bain orange posé à gauche d'un flacon de crème solaire blanc sur une surface turquoise ; étiquette « SILK » sur le flacon ; éclairage estival et lumineux,"Product flat lay of an orange swimsuit placed to the left of a white sunscreen bottle on a turquoise surface, SILK label on bottle, bright summery lighting","[""swimsuit"", ""sunscreen bottle""]","{""swimsuit"": ""orange"", ""sunscreen bottle"": ""white""}","[""swimsuit left of sunscreen bottle""]","[""SILK""]","[""flat lay"", ""turquoise background"", ""bright lighting""]","""Flat lay"" product photo showing an orange swimsuit placed to the left of a white bottle of sunscreen on a turquoise surface; ""SILK"" label on the bottle; bright, summery lighting",0.9747,PASS,fr,0.7809326648712158
MB076,fashion_apparel,TONE,"Photo de produit représentant un sac à dos bleu marine placé à gauche d'une gourde argentée sur fond blanc, avec l'inscription « TONE » sur la poche avant du sac à dos ; cliché épuré pris en studio","Product photography of a navy blue backpack placed to the left of a silver water bottle on a white background, TONE on backpack front pocket, clean studio shot","[""backpack"", ""water bottle""]","{""backpack"": ""navy"", ""water bottle"": ""silver""}","[""backpack left of water bottle""]","[""TONE""]","[""product photography"", ""white background"", ""clean lighting""]","Product photo showing a navy blue backpack positioned to the left of a silver water bottle against a white background, with the word “TONE” on the backpack’s front pocket; a minimalist studio shot",0.9025,PASS,fr,0.806838870048523
MB077,fashion_apparel,ULAN,"Photo de mode en « flat lay » montrant un sweat à capuche gris posé sur un pantalon de jogging noir, sur une surface blanche ; l'étiquette « ULAN » est visible sur le sweat, éclairage épuré de style éditorial","Flat lay fashion shot of a gray hoodie placed above black jogger pants on a white surface, ULAN tag visible on hoodie, clean editorial lighting","[""hoodie"", ""jogger pants""]","{""hoodie"": ""gray"", ""jogger pants"": ""black""}","[""hoodie above jogger pants""]","[""ULAN""]","[""flat lay"", ""white background"", ""editorial""]","A ""flat lay"" fashion photo showing a gray hoodie placed on top of black sweatpants on a white surface; the ""ULAN"" label is visible on the hoodie, with minimalist, editorial-style lighting",0.9266,PASS,fr,0.7636243104934692
MB078,fashion_apparel,VIBE,"Photographie de produit représentant des chaussures de ville Oxford en cuir marron, placées à gauche d'une mallette en cuir beige sur un sol en marbre foncé ; inscription « VIBE » sur la semelle de la chaussure ; éclairage éditorial professionnel","Product photography of brown leather Oxford dress shoes placed to the left of a tan leather briefcase on a dark marble floor, VIBE on shoe sole, professional editorial lighting","[""dress shoes"", ""briefcase""]","{""dress shoes"": ""brown"", ""briefcase"": ""tan""}","[""dress shoes left of briefcase""]","[""VIBE""]","[""editorial photography"", ""dark marble"", ""professional lighting""]",Product photograph showing brown leather Oxford dress shoes placed to the left of a beige leather briefcase on a dark marble floor; the word “VIBE” is inscribed on the sole of the shoe; professional editorial lighting,0.938,PASS,fr,0.8444923758506775
MB079,fashion_apparel,WOVEN,"Photo de produit représentant une veste d'hiver rouge posée sous des gants en cuir noir sur fond blanc, étiquette « WOVEN » sur la fermeture éclair de la veste, éclairage chaleureux typique de l'hiver","Product photography of a red winter jacket placed below black leather gloves on a white background, WOVEN label on jacket zip, cozy winter lighting","[""winter jacket"", ""leather gloves""]","{""winter jacket"": ""red"", ""leather gloves"": ""black""}","[""winter jacket below leather gloves""]","[""WOVEN""]","[""product photography"", ""white background"", ""soft lighting""]","Product photo showing a red winter jacket placed beneath black leather gloves on a white background, with a ""WOVEN"" label on the jacket's zipper, and warm lighting typical of winter",0.9496,PASS,fr,0.8449689745903015
MB080,fashion_apparel,XARA,"Photo de produit en « flat lay » montrant un short de sport noir posé sous des baskets de course blanches sur un sol de salle de sport gris, avec le logo XARA sur la ceinture du short, sous un éclairage de studio intense","Flat lay product shot of black athletic shorts placed below white running sneakers on a gray gym floor, XARA logo on shorts waistband, bright studio lighting","[""athletic shorts"", ""sneakers""]","{""athletic shorts"": ""black"", ""sneakers"": ""white""}","[""athletic shorts below sneakers""]","[""XARA""]","[""flat lay"", ""gray background"", ""bright lighting""]","A ""flat lay"" product photo showing black athletic shorts placed beneath white running shoes on a gray gym floor, with the XARA logo on the waistband of the shorts, under intense studio lighting",0.9419,PASS,fr,0.7996046543121338
MB081,fashion_apparel,YARN,"Photo « flat lay » illustrant un style de vie : un sac fourre-tout en toile beige posé à gauche d'un livre de poche blanc sur une surface en bois, avec l'inscription « YARN » sur le côté du sac, sous un éclairage naturel et chaleureux","Lifestyle flat lay of a beige canvas tote bag placed to the left of a white paperback book on a wooden surface, YARN on tote side, warm natural lighting","[""canvas tote bag"", ""paperback book""]","{""canvas tote bag"": ""beige"", ""paperback book"": ""white""}","[""canvas tote bag left of paperback book""]","[""YARN""]","[""flat lay"", ""wooden surface"", ""warm lighting""]","A ""flat lay"" photo illustrating a lifestyle: a beige canvas tote bag placed to the left of a white paperback book on a wooden surface, with the word ""YARN"" written on the side of the bag, under warm, natural lighting",0.8883,PASS,fr,0.716509222984314
