brief_id,model,language,node1_pass,node1_score,node1_short_circuit,node2_pass,node2_score,node2_skipped,node3_pass,node3_score,node3_skipped,node4_pass,node4_score,node4_skipped,node4_skipped_reason,node4_clcg_interpretable,node5_pass,node5_score,compliance_score,failure_diagnosis
MB103,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB103] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB104,sd15,de,True,1.0,False,True,1.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5989,0.5599,[MB104] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB104,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB104] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB105,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB105] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB105,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB105] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB106,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB106] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB106,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB106] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB107,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB107] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB107,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.623,0.7623,[MB107] NON-COMPLIANT — Node4: required text not legibly rendered
MB108,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB108] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB108,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.614,0.7614,[MB108] NON-COMPLIANT — Node4: required text not legibly rendered
MB109,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB109] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB109,flux,de,True,1.0,False,True,1.0,False,False,0.5,False,False,0.3077,False,,True,True,0.6137,0.7229,[MB109] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB110,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB110] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB110,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB110] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB111,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB111] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB111,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB111] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB112,sd15,de,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5943,0.7594,[MB112] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB112,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,True,0.5,False,,True,True,0.6126,0.8613,[MB112] COMPLIANT — all constraints satisfied
MB113,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB113] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB113,flux,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB113] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB114,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB114] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB114,flux,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB114] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB115,sd15,de,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6051,0.7605,[MB115] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB115,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6121,0.9612,[MB115] COMPLIANT — all constraints satisfied
MB116,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB116] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB116,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB116] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB117,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB117] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB117,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB117] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB118,sd15,de,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5967,0.6597,[MB118] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB118,flux,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB118] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB119,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB119] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB119,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6129,0.9613,[MB119] COMPLIANT — all constraints satisfied
MB120,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB120] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB120,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB120] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB121,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB121] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB121,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB121] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB122,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB122] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB122,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6206,0.9621,[MB122] COMPLIANT — all constraints satisfied
MB123,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB123] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB123,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,True,0.6,False,,True,True,0.6241,0.8824,[MB123] COMPLIANT — all constraints satisfied
MB124,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB124] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB124,flux,de,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6178,0.7618,[MB124] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB125,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB125] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB125,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB125] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB126,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB126] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB126,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB126] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB127,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB127] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB127,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB127] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB128,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB128] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB128,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB128] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB129,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB129] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB129,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB129] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB130,sd15,de,True,1.0,False,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6004,0.46,[MB130] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB130,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6138,0.9614,[MB130] COMPLIANT — all constraints satisfied
MB131,sd15,de,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5906,0.7591,[MB131] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB131,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4615,False,,True,True,0.6112,0.8534,[MB131] NON-COMPLIANT — Node4: required text not legibly rendered
MB132,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB132] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB132,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6066,0.7607,[MB132] NON-COMPLIANT — Node4: required text not legibly rendered
MB133,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB133] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB133,flux,de,True,1.0,False,False,0.0,False,False,0.5,False,True,1.0,False,,True,True,0.6149,0.6615,[MB133] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied
MB134,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB134] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB134,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB134] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB135,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB135] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB135,flux,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB135] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB136,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB136] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB136,flux,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB136] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB137,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB137] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB137,flux,de,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6106,0.5611,[MB137] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB138,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB138] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB138,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6062,0.7606,[MB138] NON-COMPLIANT — Node4: required text not legibly rendered
MB139,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB139] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB139,flux,de,True,1.0,False,True,1.0,False,True,1.0,False,True,0.75,False,,True,True,0.6185,0.9118,[MB139] COMPLIANT — all constraints satisfied
MB140,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB140] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB140,flux,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.0,[MB140] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB141,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB141] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB141,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB141] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB142,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB142] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB142,flux,de,True,1.0,False,False,0.0,False,True,1.0,False,False,0.2857,False,,True,True,0.6099,0.6181,[MB142] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB143,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB143] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB143,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB143] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB144,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB144] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB144,flux,de,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6213,0.5621,[MB144] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB145,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB145] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB145,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB145] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB146,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB146] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB146,flux,de,True,1.0,False,False,0.0,False,True,1.0,False,False,0.4444,False,,True,True,0.6195,0.6508,[MB146] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB147,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB147] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB147,flux,de,True,1.0,False,True,1.0,False,False,0.5,False,True,1.0,False,,True,True,0.6099,0.861,[MB147] NON-COMPLIANT — Node3: colour attributes not satisfied
MB148,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB148] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB148,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB148] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB149,sd15,de,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB149] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB149,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB149] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB150,sd15,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB150] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB150,flux,de,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB150] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB001,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB001] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB001,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB001] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB002,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB002] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB002,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB002] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB003,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB003] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB003,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6175,0.9617,[MB003] COMPLIANT — all constraints satisfied
MB004,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB004] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB004,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6174,0.9617,[MB004] COMPLIANT — all constraints satisfied
MB005,sd15,fr,True,1.0,False,True,1.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.6048,0.5605,[MB005] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB005,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6205,0.7621,[MB005] NON-COMPLIANT — Node4: required text not legibly rendered
MB006,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB006] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB006,flux,fr,True,1.0,False,True,1.0,False,False,0.5,False,False,0.0,False,,True,True,0.6163,0.6616,[MB006] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB007,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB007] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB007,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6251,0.9625,[MB007] COMPLIANT — all constraints satisfied
MB008,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB008] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB008,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6025,0.9602,[MB008] COMPLIANT — all constraints satisfied
MB009,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB009] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB009,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB009] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB010,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB010] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB010,flux,fr,True,1.0,False,True,1.0,False,False,0.5,False,True,1.0,False,,True,True,0.6102,0.861,[MB010] NON-COMPLIANT — Node3: colour attributes not satisfied
MB011,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB011] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB011,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6294,0.9629,[MB011] COMPLIANT — all constraints satisfied
MB012,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB012] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB012,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6203,0.962,[MB012] COMPLIANT — all constraints satisfied
MB013,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB013] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB013,flux,fr,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6256,0.7626,[MB013] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB014,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB014] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB014,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6146,0.9615,[MB014] COMPLIANT — all constraints satisfied
MB015,sd15,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB015] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB015,flux,fr,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6258,0.7626,[MB015] NON-COMPLIANT — Node4: required text not legibly rendered
MB016,sd15,fr,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB016] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB016,flux,fr,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB016] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
