brief_id,model,language,n_questions,n_yes,tifa_score,per_object_json,per_colour_json,per_text_json
MB087,flux,de,5,4,0.8,"{""cargo pants"": true, ""leather boots"": true}","{""cargo pants=green"": true, ""leather boots=brown"": true}","{""ZYLO"": false}"
MB088,sd15,de,5,1,0.2,"{""silk tie"": false, ""dress shirt"": true}","{""silk tie=navy"": false, ""dress shirt=white"": false}","{""FINN"": false}"
MB088,flux,de,5,1,0.2,"{""silk tie"": false, ""dress shirt"": false}","{""silk tie=navy"": false, ""dress shirt=white"": false}","{""FINN"": true}"
MB089,sd15,de,5,1,0.2,"{""gym leggings"": true, ""sports shoes"": false}","{""gym leggings=purple"": false, ""sports shoes=white"": false}","{""GILD"": false}"
MB089,flux,de,5,5,1.0,"{""gym leggings"": true, ""sports shoes"": true}","{""gym leggings=purple"": true, ""sports shoes=white"": true}","{""GILD"": true}"
MB090,sd15,de,5,2,0.4,"{""leather sandals"": true, ""straw beach hat"": false}","{""leather sandals=tan"": true, ""straw beach hat=white"": false}","{""HAZE"": false}"
MB090,flux,de,5,2,0.4,"{""leather sandals"": true, ""straw beach hat"": false}","{""leather sandals=tan"": true, ""straw beach hat=white"": false}","{""HAZE"": false}"
MB091,sd15,de,5,1,0.2,"{""sports car"": true, ""racing helmet"": false}","{""sports car=red"": false, ""racing helmet=white"": false}","{""TORQ"": false}"
MB091,flux,de,5,5,1.0,"{""sports car"": true, ""racing helmet"": true}","{""sports car=red"": true, ""racing helmet=white"": true}","{""TORQ"": true}"
MB092,sd15,de,5,1,0.2,"{""electric car"": false, ""charging cable"": false}","{""electric car=white"": true, ""charging cable=green"": false}","{""RUSH"": false}"
MB092,flux,de,5,5,1.0,"{""electric car"": true, ""charging cable"": true}","{""electric car=white"": true, ""charging cable=green"": true}","{""RUSH"": true}"
MB093,sd15,de,5,1,0.2,"{""SUV"": true, ""roof rack"": false}","{""SUV=black"": false, ""roof rack=silver"": false}","{""FORGE"": false}"
MB093,flux,de,5,3,0.6,"{""SUV"": true, ""roof rack"": false}","{""SUV=black"": true, ""roof rack=silver"": false}","{""FORGE"": true}"
MB094,sd15,de,5,3,0.6,"{""motorcycle"": false, ""helmet"": true}","{""motorcycle=black"": false, ""helmet=white"": true}","{""HELIX"": true}"
MB094,flux,de,5,5,1.0,"{""motorcycle"": true, ""helmet"": true}","{""motorcycle=black"": true, ""helmet=white"": true}","{""HELIX"": true}"
MB095,sd15,de,5,3,0.6,"{""sports car"": true, ""tire"": false}","{""sports car=blue"": true, ""tire=black"": false}","{""JOLT"": true}"
MB095,flux,de,5,4,0.8,"{""sports car"": true, ""tire"": true}","{""sports car=blue"": true, ""tire=black"": true}","{""JOLT"": false}"
MB096,sd15,de,5,2,0.4,"{""pickup truck"": true, ""toolbox"": false}","{""pickup truck=orange"": true, ""toolbox=black"": false}","{""KINETIC"": false}"
MB096,flux,de,5,3,0.6,"{""pickup truck"": false, ""toolbox"": true}","{""pickup truck=orange"": true, ""toolbox=black"": true}","{""KINETIC"": false}"
MB097,sd15,de,5,0,0.0,"{""electric scooter"": false, ""safety helmet"": false}","{""electric scooter=white"": false, ""safety helmet=black"": false}","{""LAUNCH"": false}"
MB097,flux,de,5,4,0.8,"{""electric scooter"": true, ""safety helmet"": true}","{""electric scooter=white"": true, ""safety helmet=black"": true}","{""LAUNCH"": false}"
MB098,sd15,de,5,0,0.0,"{""city car"": false, ""parking sign"": false}","{""city car=silver"": false, ""parking sign=white"": false}","{""MOTION"": false}"
MB098,flux,de,5,3,0.6,"{""city car"": true, ""parking sign"": false}","{""city car=silver"": true, ""parking sign=white"": true}","{""MOTION"": false}"
MB099,sd15,de,5,1,0.2,"{""convertible car"": true, ""car key"": false}","{""convertible car=yellow"": false, ""car key=silver"": false}","{""PULSE"": false}"
MB099,flux,de,5,2,0.4,"{""convertible car"": true, ""car key"": false}","{""convertible car=yellow"": false, ""car key=silver"": false}","{""PULSE"": true}"
MB100,sd15,de,5,1,0.2,"{""hybrid car"": false, ""solar panel"": true}","{""hybrid car=green"": false, ""solar panel=navy"": false}","{""QUEST"": false}"
MB100,flux,de,5,2,0.4,"{""hybrid car"": false, ""solar panel"": true}","{""hybrid car=green"": true, ""solar panel=navy"": false}","{""QUEST"": false}"
MB101,sd15,de,5,1,0.2,"{""racing car"": true, ""checkered flag"": false}","{""racing car=red"": false, ""checkered flag=black"": false}","{""RACER"": false}"
MB101,flux,de,5,3,0.6,"{""racing car"": true, ""checkered flag"": false}","{""racing car=red"": true, ""checkered flag=black"": false}","{""RACER"": true}"
MB102,sd15,de,5,0,0.0,"{""sports motorcycle"": false, ""racing gloves"": false}","{""sports motorcycle=silver"": false, ""racing gloves=black"": false}","{""SPEED"": false}"
MB102,flux,de,5,2,0.4,"{""sports motorcycle"": true, ""racing gloves"": false}","{""sports motorcycle=silver"": false, ""racing gloves=black"": false}","{""SPEED"": true}"
MB103,sd15,de,5,1,0.2,"{""family sedan"": false, ""child seat"": false}","{""family sedan=white"": true, ""child seat=black"": false}","{""THRUST"": false}"
MB103,flux,de,5,4,0.8,"{""family sedan"": false, ""child seat"": true}","{""family sedan=white"": true, ""child seat=black"": true}","{""THRUST"": true}"
MB104,sd15,de,5,3,0.6,"{""off-road vehicle"": true, ""spare tire"": true}","{""off-road vehicle=brown"": false, ""spare tire=black"": true}","{""VEER"": false}"
MB104,flux,de,5,4,0.8,"{""off-road vehicle"": true, ""spare tire"": false}","{""off-road vehicle=brown"": true, ""spare tire=black"": true}","{""VEER"": true}"
MB105,sd15,de,5,1,0.2,"{""sedan"": false, ""key fob"": false}","{""sedan=black"": true, ""key fob=gold"": false}","{""WARP"": false}"
MB105,flux,de,5,3,0.6,"{""sedan"": true, ""key fob"": false}","{""sedan=black"": true, ""key fob=gold"": false}","{""WARP"": true}"
MB106,sd15,de,5,2,0.4,"{""electric bicycle"": true, ""charging cable"": false}","{""electric bicycle=white"": true, ""charging cable=black"": false}","{""XCEL"": false}"
MB106,flux,de,5,3,0.6,"{""electric bicycle"": true, ""charging cable"": false}","{""electric bicycle=white"": true, ""charging cable=black"": false}","{""XCEL"": true}"
MB107,sd15,de,5,2,0.4,"{""racing car"": true, ""trophy"": false}","{""racing car=red"": true, ""trophy=gold"": false}","{""YOKE"": false}"
MB107,flux,de,5,4,0.8,"{""racing car"": true, ""trophy"": true}","{""racing car=red"": true, ""trophy=gold"": true}","{""YOKE"": false}"
MB108,sd15,de,5,0,0.0,"{""delivery van"": false, ""cardboard box"": false}","{""delivery van=white"": false, ""cardboard box=brown"": false}","{""ZOOM"": false}"
MB108,flux,de,5,4,0.8,"{""delivery van"": true, ""cardboard box"": true}","{""delivery van=white"": true, ""cardboard box=brown"": true}","{""ZOOM"": false}"
MB109,sd15,de,5,2,0.4,"{""campervan"": false, ""camping tent"": true}","{""campervan=beige"": false, ""camping tent=green"": true}","{""ALPHA"": false}"
MB109,flux,de,5,3,0.6,"{""campervan"": true, ""camping tent"": true}","{""campervan=beige"": false, ""camping tent=green"": true}","{""ALPHA"": false}"
MB110,sd15,de,5,2,0.4,"{""vintage car"": true, ""fuel pump"": false}","{""vintage car=blue"": true, ""fuel pump=silver"": false}","{""BRAVO"": false}"
MB110,flux,de,5,2,0.4,"{""vintage car"": true, ""fuel pump"": false}","{""vintage car=blue"": true, ""fuel pump=silver"": false}","{""BRAVO"": false}"
MB111,sd15,de,5,1,0.2,"{""sports hatchback"": false, ""roof rack"": false}","{""sports hatchback=black"": false, ""roof rack=silver"": true}","{""TORVEX"": false}"
MB111,flux,de,5,2,0.4,"{""sports hatchback"": false, ""roof rack"": true}","{""sports hatchback=black"": false, ""roof rack=silver"": false}","{""TORVEX"": true}"
MB112,sd15,de,5,4,0.8,"{""police car"": true, ""siren light"": true}","{""police car=white"": true, ""siren light=red"": true}","{""DELTA"": false}"
MB112,flux,de,5,5,1.0,"{""police car"": true, ""siren light"": true}","{""police car=white"": true, ""siren light=red"": true}","{""DELTA"": true}"
MB113,sd15,de,5,0,0.0,"{""school bus"": false, ""stop sign"": false}","{""school bus=yellow"": false, ""stop sign=red"": false}","{""EAGLE"": false}"
MB113,flux,de,5,3,0.6,"{""school bus"": true, ""stop sign"": false}","{""school bus=yellow"": true, ""stop sign=red"": true}","{""EAGLE"": false}"
MB114,sd15,de,5,0,0.0,"{""fire truck"": false, ""fire hose"": false}","{""fire truck=red"": false, ""fire hose=yellow"": false}","{""FOXTROT"": false}"
MB114,flux,de,5,1,0.2,"{""fire truck"": false, ""fire hose"": false}","{""fire truck=red"": false, ""fire hose=yellow"": true}","{""FOXTROT"": false}"
MB115,sd15,de,5,4,0.8,"{""limousine"": true, ""red carpet"": true}","{""limousine=black"": true, ""red carpet=red"": true}","{""GRAND"": false}"
MB115,flux,de,5,5,1.0,"{""limousine"": true, ""red carpet"": true}","{""limousine=black"": true, ""red carpet=red"": true}","{""GRAND"": true}"
MB116,sd15,de,5,1,0.2,"{""all-terrain vehicle"": true, ""snow chains"": false}","{""all-terrain vehicle=gray"": false, ""snow chains=silver"": false}","{""HOUND"": false}"
MB116,flux,de,5,2,0.4,"{""all-terrain vehicle"": true, ""snow chains"": false}","{""all-terrain vehicle=gray"": true, ""snow chains=silver"": false}","{""HOUND"": false}"
MB117,sd15,de,5,2,0.4,"{""motorcycle"": true, ""saddlebags"": false}","{""motorcycle=black"": true, ""saddlebags=brown"": false}","{""IRON"": false}"
MB117,flux,de,5,3,0.6,"{""motorcycle"": true, ""saddlebags"": false}","{""motorcycle=black"": true, ""saddlebags=brown"": false}","{""IRON"": true}"
MB118,sd15,de,5,3,0.6,"{""armored SUV"": true, ""radio antenna"": true}","{""armored SUV=green"": false, ""radio antenna=black"": true}","{""VANTIS"": false}"
MB118,flux,de,5,2,0.4,"{""armored SUV"": false, ""radio antenna"": false}","{""armored SUV=green"": true, ""radio antenna=black"": true}","{""VANTIS"": false}"
MB119,sd15,de,5,1,0.2,"{""micro car"": false, ""city map"": false}","{""micro car=red"": true, ""city map=white"": false}","{""KILO"": false}"
MB119,flux,de,5,4,0.8,"{""micro car"": true, ""city map"": true}","{""micro car=red"": true, ""city map=white"": false}","{""KILO"": true}"
MB120,sd15,de,5,2,0.4,"{""superbike"": true, ""track cone"": false}","{""superbike=orange"": true, ""track cone=black"": false}","{""LANCE"": false}"
MB120,flux,de,5,3,0.6,"{""superbike"": true, ""track cone"": false}","{""superbike=orange"": true, ""track cone=black"": false}","{""LANCE"": true}"
MB121,sd15,de,5,1,0.2,"{""yoga mat"": false, ""water bottle"": false}","{""yoga mat=purple"": false, ""water bottle=silver"": true}","{""ZENITH"": false}"
MB121,flux,de,5,2,0.4,"{""yoga mat"": true, ""water bottle"": false}","{""yoga mat=purple"": true, ""water bottle=silver"": false}","{""ZENITH"": false}"
MB122,sd15,de,5,2,0.4,"{""supplement bottle"": true, ""capsules"": false}","{""supplement bottle=white"": false, ""capsules=orange"": true}","{""REVIVE"": false}"
MB122,flux,de,5,5,1.0,"{""supplement bottle"": true, ""capsules"": true}","{""supplement bottle=white"": true, ""capsules=orange"": true}","{""REVIVE"": true}"
MB123,sd15,de,5,2,0.4,"{""gym bag"": true, ""towel"": false}","{""gym bag=black"": true, ""towel=white"": false}","{""BOOST"": false}"
MB123,flux,de,5,5,1.0,"{""gym bag"": true, ""towel"": true}","{""gym bag=black"": true, ""towel=white"": true}","{""BOOST"": true}"
MB124,sd15,de,5,2,0.4,"{""face cream jar"": false, ""flowers"": true}","{""face cream jar=white"": false, ""flowers=pink"": true}","{""AURA"": false}"
MB124,flux,de,5,5,1.0,"{""face cream jar"": true, ""flowers"": true}","{""face cream jar=white"": true, ""flowers=pink"": true}","{""AURA"": true}"
MB125,sd15,de,5,1,0.2,"{""protein shaker"": true, ""dumbbell"": false}","{""protein shaker=black"": false, ""dumbbell=silver"": false}","{""PEAK"": false}"
MB125,flux,de,5,2,0.4,"{""protein shaker"": true, ""dumbbell"": false}","{""protein shaker=black"": true, ""dumbbell=silver"": false}","{""PEAK"": false}"
MB126,sd15,de,5,2,0.4,"{""meditation cushion"": false, ""candle"": true}","{""meditation cushion=purple"": false, ""candle=white"": true}","{""CALM"": false}"
MB126,flux,de,5,4,0.8,"{""meditation cushion"": false, ""candle"": true}","{""meditation cushion=purple"": true, ""candle=white"": true}","{""CALM"": true}"
MB127,sd15,de,5,1,0.2,"{""foam roller"": false, ""yoga mat"": false}","{""foam roller=blue"": true, ""yoga mat=purple"": false}","{""ALIGN"": false}"
MB127,flux,de,5,2,0.4,"{""foam roller"": false, ""yoga mat"": true}","{""foam roller=blue"": false, ""yoga mat=purple"": false}","{""ALIGN"": true}"
MB128,sd15,de,5,3,0.6,"{""resistance bands"": false, ""water bottle"": true}","{""resistance bands=red"": true, ""water bottle=black"": true}","{""TENZO"": false}"
MB128,flux,de,5,4,0.8,"{""resistance bands"": false, ""water bottle"": true}","{""resistance bands=red"": true, ""water bottle=black"": true}","{""TENZO"": true}"
MB129,sd15,de,5,1,0.2,"{""essential oil bottle"": false, ""ceramic diffuser"": true}","{""essential oil bottle=brown"": false, ""ceramic diffuser=white"": false}","{""TERRA"": false}"
MB129,flux,de,5,3,0.6,"{""essential oil bottle"": true, ""ceramic diffuser"": false}","{""essential oil bottle=brown"": true, ""ceramic diffuser=white"": true}","{""TERRA"": false}"
MB130,sd15,de,5,3,0.6,"{""sleep mask"": true, ""pillow"": true}","{""sleep mask=black"": false, ""pillow=white"": true}","{""REST"": false}"
MB130,flux,de,5,5,1.0,"{""sleep mask"": true, ""pillow"": true}","{""sleep mask=black"": true, ""pillow=white"": true}","{""REST"": true}"
MB131,sd15,de,5,4,0.8,"{""journal"": true, ""pen"": true}","{""journal=white"": true, ""pen=black"": true}","{""RYNTH"": false}"
MB131,flux,de,5,4,0.8,"{""journal"": true, ""pen"": true}","{""journal=white"": true, ""pen=black"": true}","{""RYNTH"": false}"
MB132,sd15,de,5,2,0.4,"{""fitness watch"": false, ""smartphone"": true}","{""fitness watch=black"": false, ""smartphone=white"": true}","{""TRACE"": false}"
MB132,flux,de,5,4,0.8,"{""fitness watch"": true, ""smartphone"": true}","{""fitness watch=black"": true, ""smartphone=white"": true}","{""TRACE"": false}"
MB133,sd15,de,5,1,0.2,"{""massage gun"": true, ""charging base"": false}","{""massage gun=black"": false, ""charging base=white"": false}","{""EASE"": false}"
MB133,flux,de,5,4,0.8,"{""massage gun"": true, ""charging base"": true}","{""massage gun=black"": true, ""charging base=white"": false}","{""EASE"": true}"
MB134,sd15,de,5,2,0.4,"{""collagen powder jar"": false, ""glass"": false}","{""collagen powder jar=white"": true, ""glass=pink"": true}","{""RENEW"": false}"
MB134,flux,de,5,3,0.6,"{""collagen powder jar"": false, ""glass"": true}","{""collagen powder jar=white"": true, ""glass=pink"": false}","{""RENEW"": true}"
MB135,sd15,de,5,1,0.2,"{""thermos"": true, ""trail mix bag"": false}","{""thermos=green"": false, ""trail mix bag=brown"": false}","{""VOXA"": false}"
MB135,flux,de,5,2,0.4,"{""thermos"": false, ""trail mix bag"": false}","{""thermos=green"": true, ""trail mix bag=brown"": false}","{""VOXA"": true}"
MB136,sd15,de,5,0,0.0,"{""smoothie bowl"": false, ""spoon"": false}","{""smoothie bowl=yellow"": false, ""spoon=silver"": false}","{""VIVID"": false}"
MB136,flux,de,5,1,0.2,"{""smoothie bowl"": false, ""spoon"": false}","{""smoothie bowl=yellow"": true, ""spoon=silver"": false}","{""VIVID"": false}"
MB137,sd15,de,5,1,0.2,"{""sunscreen bottle"": false, ""beach towel"": false}","{""sunscreen bottle=white"": true, ""beach towel=orange"": false}","{""SHIELD"": false}"
MB137,flux,de,5,4,0.8,"{""sunscreen bottle"": true, ""beach towel"": true}","{""sunscreen bottle=white"": true, ""beach towel=orange"": true}","{""SHIELD"": false}"
MB138,sd15,de,5,1,0.2,"{""vitamin bottle"": false, ""blister pack"": false}","{""vitamin bottle=orange"": true, ""blister pack=silver"": false}","{""VITAL"": false}"
MB138,flux,de,5,4,0.8,"{""vitamin bottle"": true, ""blister pack"": true}","{""vitamin bottle=orange"": true, ""blister pack=silver"": true}","{""VITAL"": false}"
MB139,sd15,de,5,0,0.0,"{""balance board"": false, ""sneakers"": false}","{""balance board=teal"": false, ""sneakers=white"": false}","{""CORE"": false}"
MB139,flux,de,5,5,1.0,"{""balance board"": true, ""sneakers"": true}","{""balance board=teal"": true, ""sneakers=white"": true}","{""CORE"": true}"
MB140,sd15,de,5,3,0.6,"{""ice roller"": false, ""face serum bottle"": true}","{""ice roller=white"": true, ""face serum bottle=gold"": true}","{""CHILL"": false}"
MB140,flux,de,5,1,0.2,"{""ice roller"": false, ""face serum bottle"": false}","{""ice roller=white"": true, ""face serum bottle=gold"": false}","{""CHILL"": false}"
MB141,sd15,de,5,3,0.6,"{""towel"": true, ""water bottle"": false}","{""towel=white"": true, ""water bottle=black"": true}","{""STEAM"": false}"
MB141,flux,de,5,3,0.6,"{""towel"": true, ""water bottle"": false}","{""towel=white"": true, ""water bottle=black"": false}","{""STEAM"": true}"
MB142,sd15,de,5,2,0.4,"{""acupressure mat"": false, ""pillow"": true}","{""acupressure mat=purple"": false, ""pillow=white"": true}","{""PRESS"": false}"
MB142,flux,de,5,4,0.8,"{""acupressure mat"": true, ""pillow"": true}","{""acupressure mat=purple"": true, ""pillow=white"": true}","{""PRESS"": false}"
MB143,sd15,de,5,0,0.0,"{""nutrition bar"": false, ""water bottle"": false}","{""nutrition bar=green"": false, ""water bottle=silver"": false}","{""FUEL"": false}"
MB143,flux,de,5,2,0.4,"{""nutrition bar"": false, ""water bottle"": true}","{""nutrition bar=green"": false, ""water bottle=silver"": true}","{""FUEL"": false}"
MB144,sd15,de,5,1,0.2,"{""protein powder bag"": false, ""shaker bottle"": false}","{""protein powder bag=black"": true, ""shaker bottle=red"": false}","{""MASS"": false}"
MB144,flux,de,5,4,0.8,"{""protein powder bag"": true, ""shaker bottle"": true}","{""protein powder bag=black"": true, ""shaker bottle=red"": true}","{""MASS"": false}"
MB145,sd15,de,5,2,0.4,"{""eye cream tube"": true, ""handheld mirror"": false}","{""eye cream tube=white"": true, ""handheld mirror=gold"": false}","{""LUMI"": false}"
MB145,flux,de,5,4,0.8,"{""eye cream tube"": false, ""handheld mirror"": true}","{""eye cream tube=white"": true, ""handheld mirror=gold"": true}","{""LUMI"": true}"
MB146,sd15,de,5,1,0.2,"{""stretching strap"": false, ""yoga mat"": false}","{""stretching strap=blue"": true, ""yoga mat=purple"": false}","{""EXTEND"": false}"
MB146,flux,de,5,5,1.0,"{""stretching strap"": true, ""yoga mat"": true}","{""stretching strap=blue"": true, ""yoga mat=purple"": true}","{""EXTEND"": true}"
MB147,sd15,de,5,1,0.2,"{""supplement bottle"": false, ""moon lamp"": false}","{""supplement bottle=white"": true, ""moon lamp=silver"": false}","{""DRIFT"": false}"
MB147,flux,de,5,4,0.8,"{""supplement bottle"": true, ""moon lamp"": true}","{""supplement bottle=white"": true, ""moon lamp=silver"": false}","{""DRIFT"": true}"
MB148,sd15,de,5,0,0.0,"{""hydration vest"": false, ""trail running shoes"": false}","{""hydration vest=blue"": false, ""trail running shoes=orange"": false}","{""PACE"": false}"
MB148,flux,de,5,2,0.4,"{""hydration vest"": false, ""trail running shoes"": true}","{""hydration vest=blue"": false, ""trail running shoes=orange"": true}","{""PACE"": false}"
MB149,sd15,de,5,0,0.0,"{""incense holder"": false, ""meditation beads"": false}","{""incense holder=black"": false, ""meditation beads=brown"": false}","{""SERENE"": false}"
MB149,flux,de,5,3,0.6,"{""incense holder"": false, ""meditation beads"": true}","{""incense holder=black"": true, ""meditation beads=brown"": true}","{""SERENE"": false}"
MB150,sd15,de,5,2,0.4,"{""cold plunge tub"": true, ""towel"": false}","{""cold plunge tub=white"": true, ""towel=blue"": false}","{""POLAR"": false}"
MB150,flux,de,5,4,0.8,"{""cold plunge tub"": false, ""towel"": true}","{""cold plunge tub=white"": true, ""towel=blue"": true}","{""POLAR"": true}"
MB001,sd15,fr,5,0,0.0,"{""smartwatch"": false, ""wireless charger"": false}","{""smartwatch=silver"": false, ""wireless charger=black"": false}","{""ZYRA"": false}"
MB001,flux,fr,5,1,0.2,"{""smartwatch"": false, ""wireless charger"": false}","{""smartwatch=silver"": false, ""wireless charger=black"": true}","{""ZYRA"": false}"
MB002,sd15,fr,5,1,0.2,"{""laptop"": true, ""wireless mouse"": false}","{""laptop=black"": false, ""wireless mouse=white"": false}","{""KESTRA"": false}"
MB002,flux,fr,5,2,0.4,"{""laptop"": false, ""wireless mouse"": true}","{""laptop=black"": false, ""wireless mouse=white"": true}","{""KESTRA"": false}"
MB003,sd15,fr,5,0,0.0,"{""wireless earbuds"": false, ""charging case"": false}","{""wireless earbuds=white"": false, ""charging case=black"": false}","{""APEX"": false}"
MB003,flux,fr,5,5,1.0,"{""wireless earbuds"": true, ""charging case"": true}","{""wireless earbuds=white"": true, ""charging case=black"": true}","{""APEX"": true}"
MB004,sd15,fr,5,1,0.2,"{""smartphone"": true, ""metal stand"": false}","{""smartphone=black"": false, ""metal stand=silver"": false}","{""VOLT"": false}"
MB004,flux,fr,5,5,1.0,"{""smartphone"": true, ""metal stand"": true}","{""smartphone=black"": true, ""metal stand=silver"": true}","{""VOLT"": true}"
MB005,sd15,fr,5,2,0.4,"{""tablet"": true, ""stylus pen"": true}","{""tablet=white"": false, ""stylus pen=gold"": false}","{""PRISM"": false}"
MB005,flux,fr,5,4,0.8,"{""tablet"": true, ""stylus pen"": true}","{""tablet=white"": true, ""stylus pen=gold"": true}","{""PRISM"": false}"
MB006,sd15,fr,5,1,0.2,"{""mechanical keyboard"": true, ""wireless mouse"": false}","{""mechanical keyboard=black"": false, ""wireless mouse=red"": false}","{""SYNTH"": false}"
MB006,flux,fr,5,3,0.6,"{""mechanical keyboard"": true, ""wireless mouse"": true}","{""mechanical keyboard=black"": true, ""wireless mouse=red"": false}","{""SYNTH"": false}"
MB007,sd15,fr,5,1,0.2,"{""bluetooth speaker"": true, ""smartphone"": false}","{""bluetooth speaker=blue"": false, ""smartphone=black"": false}","{""NEXUS"": false}"
MB007,flux,fr,5,5,1.0,"{""bluetooth speaker"": true, ""smartphone"": true}","{""bluetooth speaker=blue"": true, ""smartphone=black"": true}","{""NEXUS"": true}"
MB008,sd15,fr,5,2,0.4,"{""camera"": false, ""camera lens"": true}","{""camera=black"": false, ""camera lens=silver"": true}","{""KOVAL"": false}"
MB008,flux,fr,5,5,1.0,"{""camera"": true, ""camera lens"": true}","{""camera=black"": true, ""camera lens=silver"": true}","{""KOVAL"": true}"
MB009,sd15,fr,5,2,0.4,"{""gaming controller"": true, ""gaming headset"": false}","{""gaming controller=white"": true, ""gaming headset=black"": false}","{""LUNEX"": false}"
MB009,flux,fr,5,3,0.6,"{""gaming controller"": true, ""gaming headset"": false}","{""gaming controller=white"": true, ""gaming headset=black"": false}","{""LUNEX"": true}"
MB010,sd15,fr,5,1,0.2,"{""smart display"": true, ""remote control"": false}","{""smart display=black"": false, ""remote control=silver"": false}","{""KORE"": false}"
MB010,flux,fr,5,4,0.8,"{""smart display"": true, ""remote control"": true}","{""smart display=black"": false, ""remote control=silver"": true}","{""KORE"": true}"
MB011,sd15,fr,5,2,0.4,"{""power bank"": false, ""USB cable"": true}","{""power bank=white"": true, ""USB cable=red"": false}","{""LUMIX"": false}"
MB011,flux,fr,5,5,1.0,"{""power bank"": true, ""USB cable"": true}","{""power bank=white"": true, ""USB cable=red"": true}","{""LUMIX"": true}"
MB012,sd15,fr,5,2,0.4,"{""laptop"": false, ""coffee mug"": true}","{""laptop=silver"": false, ""coffee mug=white"": true}","{""MIRAX"": false}"
MB012,flux,fr,5,5,1.0,"{""laptop"": true, ""coffee mug"": true}","{""laptop=silver"": true, ""coffee mug=white"": true}","{""MIRAX"": true}"
MB013,sd15,fr,5,1,0.2,"{""wireless earbuds"": false, ""smartphone"": false}","{""wireless earbuds=white"": false, ""smartphone=black"": true}","{""NEURO"": false}"
MB013,flux,fr,5,5,1.0,"{""wireless earbuds"": true, ""smartphone"": true}","{""wireless earbuds=white"": true, ""smartphone=black"": true}","{""NEURO"": true}"
MB014,sd15,fr,5,3,0.6,"{""webcam"": false, ""monitor"": true}","{""webcam=black"": false, ""monitor=white"": true}","{""OPUS"": true}"
MB014,flux,fr,5,5,1.0,"{""webcam"": true, ""monitor"": true}","{""webcam=black"": true, ""monitor=white"": true}","{""OPUS"": true}"
MB015,sd15,fr,5,2,0.4,"{""action camera"": true, ""cycling helmet"": false}","{""action camera=orange"": true, ""cycling helmet=white"": false}","{""PHASE"": false}"
MB015,flux,fr,5,4,0.8,"{""action camera"": true, ""cycling helmet"": true}","{""action camera=orange"": true, ""cycling helmet=white"": true}","{""PHASE"": false}"
MB016,sd15,fr,5,2,0.4,"{""smart speaker"": true, ""digital clock"": false}","{""smart speaker=white"": true, ""digital clock=black"": false}","{""QUBIT"": false}"
MB016,flux,fr,5,3,0.6,"{""smart speaker"": false, ""digital clock"": true}","{""smart speaker=white"": true, ""digital clock=black"": true}","{""QUBIT"": false}"
MB017,sd15,fr,5,2,0.4,"{""VR headset"": true, ""motion controllers"": false}","{""VR headset=white"": true, ""motion controllers=black"": false}","{""RADIUS"": false}"
MB017,flux,fr,5,4,0.8,"{""VR headset"": true, ""motion controllers"": false}","{""VR headset=white"": true, ""motion controllers=black"": true}","{""RADIUS"": true}"
MB018,sd15,fr,5,1,0.2,"{""curved monitor"": false, ""keyboard"": true}","{""curved monitor=black"": false, ""keyboard=silver"": false}","{""SPARK"": false}"
MB018,flux,fr,5,2,0.4,"{""curved monitor"": false, ""keyboard"": true}","{""curved monitor=black"": false, ""keyboard=silver"": false}","{""SPARK"": true}"
MB019,sd15,fr,5,3,0.6,"{""drone"": true, ""remote control"": true}","{""drone=black"": false, ""remote control=gray"": true}","{""VORTA"": false}"
MB019,flux,fr,5,5,1.0,"{""drone"": true, ""remote control"": true}","{""drone=black"": true, ""remote control=gray"": true}","{""VORTA"": true}"
MB020,sd15,fr,5,3,0.6,"{""e-reader"": true, ""reading glasses"": true}","{""e-reader=white"": true, ""reading glasses=black"": false}","{""RIVOX"": false}"
MB020,flux,fr,5,4,0.8,"{""e-reader"": true, ""reading glasses"": true}","{""e-reader=white"": true, ""reading glasses=black"": true}","{""RIVOX"": false}"
MB021,sd15,fr,5,1,0.2,"{""USB hub"": false, ""laptop"": false}","{""USB hub=gray"": true, ""laptop=silver"": false}","{""WAVE"": false}"
MB021,flux,fr,5,5,1.0,"{""USB hub"": true, ""laptop"": true}","{""USB hub=gray"": true, ""laptop=silver"": true}","{""WAVE"": true}"
MB022,sd15,fr,5,2,0.4,"{""gaming headset"": true, ""headphone stand"": false}","{""gaming headset=black"": true, ""headphone stand=white"": false}","{""XENON"": false}"
MB022,flux,fr,5,5,1.0,"{""gaming headset"": true, ""headphone stand"": true}","{""gaming headset=black"": true, ""headphone stand=white"": true}","{""XENON"": true}"
MB023,sd15,fr,5,2,0.4,"{""fitness tracker"": false, ""smartphone"": true}","{""fitness tracker=black"": true, ""smartphone=white"": false}","{""ZETA"": false}"
MB023,flux,fr,5,5,1.0,"{""fitness tracker"": true, ""smartphone"": true}","{""fitness tracker=black"": true, ""smartphone=white"": true}","{""ZETA"": true}"
MB024,sd15,fr,5,3,0.6,"{""portable projector"": true, ""remote control"": false}","{""portable projector=white"": true, ""remote control=black"": false}","{""AXON"": true}"
MB024,flux,fr,5,5,1.0,"{""portable projector"": true, ""remote control"": true}","{""portable projector=white"": true, ""remote control=black"": true}","{""AXON"": true}"
MB025,sd15,fr,5,1,0.2,"{""smart glasses"": false, ""glasses case"": true}","{""smart glasses=rose gold"": false, ""glasses case=black"": false}","{""BREEZE"": false}"
