brief_id,model,language,node1_pass,node1_score,node1_short_circuit,node2_pass,node2_score,node2_skipped,node3_pass,node3_score,node3_skipped,node4_pass,node4_score,node4_skipped,node4_skipped_reason,node4_clcg_interpretable,node5_pass,node5_score,compliance_score,failure_diagnosis
MB052,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6071,0.3107,[MB052] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB052,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,True,0.8,False,,True,True,0.6159,0.8216,[MB052] NON-COMPLIANT — Node3: colour attributes not satisfied
MB053,sd15,en,False,0.0,True,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6019,0.2602,[MB053] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB053,flux,en,False,0.5,True,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6094,0.8109,[MB053] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed)
MB054,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6098,0.761,[MB054] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB054,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6138,0.7614,[MB054] NON-COMPLIANT — Node4: required text not legibly rendered
MB055,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6036,0.3104,[MB055] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB055,flux,en,True,1.0,False,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.614,0.4614,[MB055] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB056,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5986,0.7599,[MB056] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB056,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6044,0.7604,[MB056] NON-COMPLIANT — Node4: required text not legibly rendered
MB057,sd15,en,False,0.5,True,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6016,0.6102,[MB057] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB057,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6105,0.7611,[MB057] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB058,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6053,0.3105,[MB058] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB058,flux,en,False,0.5,True,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.616,0.6116,[MB058] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied
MB059,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6118,0.6612,[MB059] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB059,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.1818,False,,True,True,0.6206,0.7984,[MB059] NON-COMPLIANT — Node4: required text not legibly rendered
MB060,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6132,0.7613,[MB060] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB060,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4,False,,True,True,0.6193,0.8419,[MB060] NON-COMPLIANT — Node4: required text not legibly rendered
MB061,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6137,0.3114,[MB061] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB061,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6252,0.7625,[MB061] NON-COMPLIANT — Node4: required text not legibly rendered
MB062,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6026,0.3103,[MB062] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB062,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.2222,False,,True,True,0.6209,0.8065,[MB062] NON-COMPLIANT — Node4: required text not legibly rendered
MB063,sd15,en,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5894,0.0589,[MB063] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB063,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.623,0.9623,[MB063] COMPLIANT — all constraints satisfied
MB064,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6124,0.3112,[MB064] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB064,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6219,0.5622,[MB064] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB065,sd15,en,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5999,0.56,[MB065] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB065,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,False,0.3077,False,,True,True,0.616,0.7231,[MB065] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB066,sd15,en,False,0.5,True,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6106,0.4111,[MB066] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB066,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.5,False,,True,True,0.6162,0.8616,[MB066] COMPLIANT — all constraints satisfied
MB067,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6076,0.7608,[MB067] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB067,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.8571,False,,True,True,0.6191,0.9333,[MB067] COMPLIANT — all constraints satisfied
MB068,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6008,0.3101,[MB068] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB068,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6114,0.9611,[MB068] COMPLIANT — all constraints satisfied
MB069,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6025,0.3103,[MB069] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB069,flux,en,False,0.5,True,True,1.0,False,True,1.0,False,True,0.5714,False,,True,True,0.6176,0.726,[MB069] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed)
MB070,sd15,en,False,0.5,True,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6179,0.6118,[MB070] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB070,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.627,0.7627,[MB070] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB071,sd15,en,False,0.5,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.6136,0.2114,[MB071] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB071,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6171,0.9617,[MB071] COMPLIANT — all constraints satisfied
MB072,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.602,0.3102,[MB072] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB072,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6111,0.7611,[MB072] NON-COMPLIANT — Node4: required text not legibly rendered
MB073,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6015,0.3102,[MB073] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB073,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.4,False,,True,True,0.6213,0.6421,[MB073] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB074,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6032,0.3103,[MB074] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB074,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6098,0.961,[MB074] COMPLIANT — all constraints satisfied
MB075,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6058,0.3106,[MB075] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB075,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.8571,False,,True,True,0.6158,0.933,[MB075] COMPLIANT — all constraints satisfied
MB076,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.59,0.309,[MB076] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB076,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.3333,False,,True,True,0.6158,0.8282,[MB076] NON-COMPLIANT — Node4: required text not legibly rendered
MB077,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6122,0.7612,[MB077] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB077,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.2857,False,,True,True,0.6172,0.6189,[MB077] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB078,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6035,0.3104,[MB078] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB078,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6198,0.762,[MB078] NON-COMPLIANT — Node4: required text not legibly rendered
MB079,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5981,0.3098,[MB079] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB079,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6145,0.7614,[MB079] NON-COMPLIANT — Node4: required text not legibly rendered
MB080,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5957,0.3096,[MB080] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB080,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4444,False,,True,True,0.621,0.851,[MB080] NON-COMPLIANT — Node4: required text not legibly rendered
MB081,sd15,en,False,0.5,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5949,0.2095,[MB081] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB081,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,True,0.5714,False,,True,True,0.6115,0.7754,[MB081] NON-COMPLIANT — Node3: colour attributes not satisfied
MB082,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.605,0.3105,[MB082] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB082,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.25,False,,True,True,0.6227,0.8123,[MB082] NON-COMPLIANT — Node4: required text not legibly rendered
MB083,sd15,en,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5911,0.0591,[MB083] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB083,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.1429,False,,True,True,0.6072,0.5893,[MB083] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB084,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6094,0.6609,[MB084] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB084,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,False,0.0,False,,True,True,0.6195,0.662,[MB084] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB085,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6061,0.3106,[MB085] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB085,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.08,False,,True,True,0.6108,0.7771,[MB085] NON-COMPLIANT — Node4: required text not legibly rendered
MB086,sd15,en,False,0.5,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.6045,0.2104,[MB086] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB086,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6143,0.5614,[MB086] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB087,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6037,0.7604,[MB087] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB087,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6249,0.7625,[MB087] NON-COMPLIANT — Node4: required text not legibly rendered
MB088,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5991,0.6599,[MB088] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB088,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6192,0.9619,[MB088] COMPLIANT — all constraints satisfied
MB089,sd15,en,False,0.5,True,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5976,0.5098,[MB089] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB089,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6255,0.7625,[MB089] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB090,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6039,0.6604,[MB090] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB090,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.609,0.7609,[MB090] NON-COMPLIANT — Node4: required text not legibly rendered
MB091,sd15,en,False,0.5,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.6001,0.21,[MB091] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB091,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.25,False,,True,True,0.6142,0.8114,[MB091] NON-COMPLIANT — Node4: required text not legibly rendered
MB092,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6048,0.7605,[MB092] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB092,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6295,0.7629,[MB092] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB093,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6062,0.6606,[MB093] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB093,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,True,0.5455,False,,True,True,0.6156,0.7707,[MB093] NON-COMPLIANT — Node3: colour attributes not satisfied
MB094,sd15,en,False,0.0,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6067,0.1607,[MB094] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB094,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6164,0.7616,[MB094] NON-COMPLIANT — Node4: required text not legibly rendered
MB095,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5884,0.3088,[MB095] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB095,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6144,0.7614,[MB095] NON-COMPLIANT — Node4: required text not legibly rendered
MB096,sd15,en,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.6025,0.0603,[MB096] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB096,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4,False,,True,True,0.6104,0.841,[MB096] NON-COMPLIANT — Node4: required text not legibly rendered
MB097,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5996,0.31,[MB097] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB097,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6245,0.7624,[MB097] NON-COMPLIANT — Node4: required text not legibly rendered
MB098,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6061,0.6606,[MB098] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB098,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.6667,False,,True,True,0.6216,0.8955,[MB098] COMPLIANT — all constraints satisfied
MB099,sd15,en,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6001,0.31,[MB099] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB099,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6146,0.7615,[MB099] NON-COMPLIANT — Node4: required text not legibly rendered
MB100,sd15,en,False,0.0,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6052,0.1605,[MB100] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB100,flux,en,False,0.5,True,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.6276,0.3128,[MB100] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB101,sd15,en,False,0.0,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5909,0.1591,[MB101] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB101,flux,en,False,0.5,True,True,1.0,False,False,0.5,False,True,1.0,False,,True,True,0.6132,0.7113,[MB101] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node3: colour attributes not satisfied
MB102,sd15,en,False,0.5,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.598,0.2098,[MB102] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0
MB102,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6129,0.7613,[MB102] NON-COMPLIANT — Node4: required text not legibly rendered
