brief_id,model,language,n_questions,n_yes,tifa_score,per_object_json,per_colour_json,per_text_json
MB087,flux,en,5,4,0.8,"{""cargo pants"": true, ""leather boots"": true}","{""cargo pants=green"": true, ""leather boots=brown"": true}","{""ZYLO"": false}"
MB088,sd15,en,5,3,0.6,"{""silk tie"": true, ""dress shirt"": true}","{""silk tie=navy"": true, ""dress shirt=white"": false}","{""FINN"": false}"
MB088,flux,en,5,5,1.0,"{""silk tie"": true, ""dress shirt"": true}","{""silk tie=navy"": true, ""dress shirt=white"": true}","{""FINN"": true}"
MB089,sd15,en,5,2,0.4,"{""gym leggings"": true, ""sports shoes"": false}","{""gym leggings=purple"": false, ""sports shoes=white"": true}","{""GILD"": false}"
MB089,flux,en,5,5,1.0,"{""gym leggings"": true, ""sports shoes"": true}","{""gym leggings=purple"": true, ""sports shoes=white"": true}","{""GILD"": true}"
MB090,sd15,en,5,3,0.6,"{""leather sandals"": true, ""straw beach hat"": true}","{""leather sandals=tan"": true, ""straw beach hat=white"": false}","{""HAZE"": false}"
MB090,flux,en,5,3,0.6,"{""leather sandals"": true, ""straw beach hat"": true}","{""leather sandals=tan"": true, ""straw beach hat=white"": false}","{""HAZE"": false}"
MB091,sd15,en,5,1,0.2,"{""sports car"": true, ""racing helmet"": false}","{""sports car=red"": false, ""racing helmet=white"": false}","{""TORQ"": false}"
MB091,flux,en,5,5,1.0,"{""sports car"": true, ""racing helmet"": true}","{""sports car=red"": true, ""racing helmet=white"": true}","{""TORQ"": true}"
MB092,sd15,en,5,4,0.8,"{""electric car"": true, ""charging cable"": true}","{""electric car=white"": true, ""charging cable=green"": true}","{""RUSH"": false}"
MB092,flux,en,5,5,1.0,"{""electric car"": true, ""charging cable"": true}","{""electric car=white"": true, ""charging cable=green"": true}","{""RUSH"": true}"
MB093,sd15,en,5,4,0.8,"{""SUV"": true, ""roof rack"": true}","{""SUV=black"": true, ""roof rack=silver"": true}","{""FORGE"": false}"
MB093,flux,en,5,3,0.6,"{""SUV"": true, ""roof rack"": true}","{""SUV=black"": true, ""roof rack=silver"": false}","{""FORGE"": false}"
MB094,sd15,en,5,1,0.2,"{""motorcycle"": false, ""helmet"": false}","{""motorcycle=black"": true, ""helmet=white"": false}","{""HELIX"": false}"
MB094,flux,en,5,4,0.8,"{""motorcycle"": true, ""helmet"": true}","{""motorcycle=black"": true, ""helmet=white"": true}","{""HELIX"": false}"
MB095,sd15,en,5,2,0.4,"{""sports car"": false, ""tire"": true}","{""sports car=blue"": false, ""tire=black"": true}","{""JOLT"": false}"
MB095,flux,en,5,4,0.8,"{""sports car"": true, ""tire"": true}","{""sports car=blue"": true, ""tire=black"": true}","{""JOLT"": false}"
MB096,sd15,en,5,0,0.0,"{""pickup truck"": false, ""toolbox"": false}","{""pickup truck=orange"": false, ""toolbox=black"": false}","{""KINETIC"": false}"
MB096,flux,en,5,4,0.8,"{""pickup truck"": true, ""toolbox"": true}","{""pickup truck=orange"": true, ""toolbox=black"": true}","{""KINETIC"": false}"
MB097,sd15,en,5,2,0.4,"{""electric scooter"": true, ""safety helmet"": false}","{""electric scooter=white"": true, ""safety helmet=black"": false}","{""LAUNCH"": false}"
MB097,flux,en,5,4,0.8,"{""electric scooter"": true, ""safety helmet"": true}","{""electric scooter=white"": true, ""safety helmet=black"": true}","{""LAUNCH"": false}"
MB098,sd15,en,5,3,0.6,"{""city car"": true, ""parking sign"": true}","{""city car=silver"": true, ""parking sign=white"": false}","{""MOTION"": false}"
MB098,flux,en,5,4,0.8,"{""city car"": true, ""parking sign"": true}","{""city car=silver"": true, ""parking sign=white"": true}","{""MOTION"": false}"
MB099,sd15,en,5,2,0.4,"{""convertible car"": true, ""car key"": false}","{""convertible car=yellow"": true, ""car key=silver"": false}","{""PULSE"": false}"
MB099,flux,en,5,4,0.8,"{""convertible car"": true, ""car key"": true}","{""convertible car=yellow"": true, ""car key=silver"": true}","{""PULSE"": false}"
MB100,sd15,en,5,1,0.2,"{""hybrid car"": false, ""solar panel"": false}","{""hybrid car=green"": true, ""solar panel=navy"": false}","{""QUEST"": false}"
MB100,flux,en,5,2,0.4,"{""hybrid car"": false, ""solar panel"": true}","{""hybrid car=green"": true, ""solar panel=navy"": false}","{""QUEST"": false}"
MB101,sd15,en,5,1,0.2,"{""racing car"": false, ""checkered flag"": false}","{""racing car=red"": true, ""checkered flag=black"": false}","{""RACER"": false}"
MB101,flux,en,5,3,0.6,"{""racing car"": true, ""checkered flag"": false}","{""racing car=red"": true, ""checkered flag=black"": false}","{""RACER"": true}"
MB102,sd15,en,5,1,0.2,"{""sports motorcycle"": false, ""racing gloves"": true}","{""sports motorcycle=silver"": false, ""racing gloves=black"": false}","{""SPEED"": false}"
MB102,flux,en,5,4,0.8,"{""sports motorcycle"": true, ""racing gloves"": true}","{""sports motorcycle=silver"": true, ""racing gloves=black"": true}","{""SPEED"": false}"
MB103,sd15,en,5,0,0.0,"{""family sedan"": false, ""child seat"": false}","{""family sedan=white"": false, ""child seat=black"": false}","{""THRUST"": false}"
MB103,flux,en,5,3,0.6,"{""family sedan"": false, ""child seat"": true}","{""family sedan=white"": true, ""child seat=black"": true}","{""THRUST"": false}"
MB104,sd15,en,5,0,0.0,"{""off-road vehicle"": false, ""spare tire"": false}","{""off-road vehicle=brown"": false, ""spare tire=black"": false}","{""VEER"": false}"
MB104,flux,en,5,2,0.4,"{""off-road vehicle"": true, ""spare tire"": false}","{""off-road vehicle=brown"": false, ""spare tire=black"": true}","{""VEER"": false}"
MB105,sd15,en,5,2,0.4,"{""sedan"": true, ""key fob"": false}","{""sedan=black"": true, ""key fob=gold"": false}","{""WARP"": false}"
MB105,flux,en,5,4,0.8,"{""sedan"": true, ""key fob"": true}","{""sedan=black"": true, ""key fob=gold"": true}","{""WARP"": false}"
MB106,sd15,en,5,1,0.2,"{""electric bicycle"": false, ""charging cable"": false}","{""electric bicycle=white"": true, ""charging cable=black"": false}","{""XCEL"": false}"
MB106,flux,en,5,5,1.0,"{""electric bicycle"": true, ""charging cable"": true}","{""electric bicycle=white"": true, ""charging cable=black"": true}","{""XCEL"": true}"
MB107,sd15,en,5,2,0.4,"{""racing car"": true, ""trophy"": false}","{""racing car=red"": true, ""trophy=gold"": false}","{""YOKE"": false}"
MB107,flux,en,5,4,0.8,"{""racing car"": true, ""trophy"": true}","{""racing car=red"": true, ""trophy=gold"": true}","{""YOKE"": false}"
MB108,sd15,en,5,2,0.4,"{""delivery van"": true, ""cardboard box"": false}","{""delivery van=white"": true, ""cardboard box=brown"": false}","{""ZOOM"": false}"
MB108,flux,en,5,4,0.8,"{""delivery van"": true, ""cardboard box"": true}","{""delivery van=white"": true, ""cardboard box=brown"": true}","{""ZOOM"": false}"
MB109,sd15,en,5,4,0.8,"{""campervan"": true, ""camping tent"": true}","{""campervan=beige"": true, ""camping tent=green"": true}","{""ALPHA"": false}"
MB109,flux,en,5,4,0.8,"{""campervan"": true, ""camping tent"": true}","{""campervan=beige"": true, ""camping tent=green"": true}","{""ALPHA"": false}"
MB110,sd15,en,5,2,0.4,"{""vintage car"": true, ""fuel pump"": false}","{""vintage car=blue"": true, ""fuel pump=silver"": false}","{""BRAVO"": false}"
MB110,flux,en,5,3,0.6,"{""vintage car"": true, ""fuel pump"": true}","{""vintage car=blue"": true, ""fuel pump=silver"": false}","{""BRAVO"": false}"
MB111,sd15,en,5,3,0.6,"{""sports hatchback"": true, ""roof rack"": true}","{""sports hatchback=black"": true, ""roof rack=silver"": false}","{""TORVEX"": false}"
MB111,flux,en,5,5,1.0,"{""sports hatchback"": true, ""roof rack"": true}","{""sports hatchback=black"": true, ""roof rack=silver"": true}","{""TORVEX"": true}"
MB112,sd15,en,5,4,0.8,"{""police car"": true, ""siren light"": true}","{""police car=white"": true, ""siren light=red"": true}","{""DELTA"": false}"
MB112,flux,en,5,4,0.8,"{""police car"": true, ""siren light"": true}","{""police car=white"": true, ""siren light=red"": true}","{""DELTA"": false}"
MB113,sd15,en,5,0,0.0,"{""school bus"": false, ""stop sign"": false}","{""school bus=yellow"": false, ""stop sign=red"": false}","{""EAGLE"": false}"
MB113,flux,en,5,5,1.0,"{""school bus"": true, ""stop sign"": true}","{""school bus=yellow"": true, ""stop sign=red"": true}","{""EAGLE"": true}"
MB114,sd15,en,5,1,0.2,"{""fire truck"": false, ""fire hose"": false}","{""fire truck=red"": false, ""fire hose=yellow"": true}","{""FOXTROT"": false}"
MB114,flux,en,5,2,0.4,"{""fire truck"": true, ""fire hose"": false}","{""fire truck=red"": true, ""fire hose=yellow"": false}","{""FOXTROT"": false}"
MB115,sd15,en,5,4,0.8,"{""limousine"": true, ""red carpet"": true}","{""limousine=black"": true, ""red carpet=red"": true}","{""GRAND"": false}"
MB115,flux,en,5,4,0.8,"{""limousine"": false, ""red carpet"": true}","{""limousine=black"": true, ""red carpet=red"": true}","{""GRAND"": true}"
MB116,sd15,en,5,3,0.6,"{""all-terrain vehicle"": true, ""snow chains"": true}","{""all-terrain vehicle=gray"": false, ""snow chains=silver"": true}","{""HOUND"": false}"
MB116,flux,en,5,3,0.6,"{""all-terrain vehicle"": true, ""snow chains"": false}","{""all-terrain vehicle=gray"": true, ""snow chains=silver"": false}","{""HOUND"": true}"
MB117,sd15,en,5,1,0.2,"{""motorcycle"": true, ""saddlebags"": false}","{""motorcycle=black"": false, ""saddlebags=brown"": false}","{""IRON"": false}"
MB117,flux,en,5,4,0.8,"{""motorcycle"": true, ""saddlebags"": true}","{""motorcycle=black"": true, ""saddlebags=brown"": true}","{""IRON"": false}"
MB118,sd15,en,5,3,0.6,"{""armored SUV"": true, ""radio antenna"": true}","{""armored SUV=green"": true, ""radio antenna=black"": false}","{""VANTIS"": false}"
MB118,flux,en,5,4,0.8,"{""armored SUV"": true, ""radio antenna"": true}","{""armored SUV=green"": true, ""radio antenna=black"": true}","{""VANTIS"": false}"
MB119,sd15,en,5,3,0.6,"{""micro car"": true, ""city map"": true}","{""micro car=red"": true, ""city map=white"": false}","{""KILO"": false}"
MB119,flux,en,5,3,0.6,"{""micro car"": true, ""city map"": true}","{""micro car=red"": true, ""city map=white"": false}","{""KILO"": false}"
MB120,sd15,en,5,2,0.4,"{""superbike"": false, ""track cone"": false}","{""superbike=orange"": true, ""track cone=black"": false}","{""LANCE"": true}"
MB120,flux,en,5,4,0.8,"{""superbike"": true, ""track cone"": true}","{""superbike=orange"": true, ""track cone=black"": true}","{""LANCE"": false}"
MB121,sd15,en,5,2,0.4,"{""yoga mat"": false, ""water bottle"": true}","{""yoga mat=purple"": true, ""water bottle=silver"": false}","{""ZENITH"": false}"
MB121,flux,en,5,5,1.0,"{""yoga mat"": true, ""water bottle"": true}","{""yoga mat=purple"": true, ""water bottle=silver"": true}","{""ZENITH"": true}"
MB122,sd15,en,5,3,0.6,"{""supplement bottle"": true, ""capsules"": false}","{""supplement bottle=white"": true, ""capsules=orange"": true}","{""REVIVE"": false}"
MB122,flux,en,5,5,1.0,"{""supplement bottle"": true, ""capsules"": true}","{""supplement bottle=white"": true, ""capsules=orange"": true}","{""REVIVE"": true}"
MB123,sd15,en,5,1,0.2,"{""gym bag"": true, ""towel"": false}","{""gym bag=black"": false, ""towel=white"": false}","{""BOOST"": false}"
MB123,flux,en,5,4,0.8,"{""gym bag"": true, ""towel"": true}","{""gym bag=black"": true, ""towel=white"": true}","{""BOOST"": false}"
MB124,sd15,en,5,3,0.6,"{""face cream jar"": true, ""flowers"": true}","{""face cream jar=white"": false, ""flowers=pink"": true}","{""AURA"": false}"
MB124,flux,en,5,5,1.0,"{""face cream jar"": true, ""flowers"": true}","{""face cream jar=white"": true, ""flowers=pink"": true}","{""AURA"": true}"
MB125,sd15,en,5,4,0.8,"{""protein shaker"": true, ""dumbbell"": true}","{""protein shaker=black"": true, ""dumbbell=silver"": true}","{""PEAK"": false}"
MB125,flux,en,5,5,1.0,"{""protein shaker"": true, ""dumbbell"": true}","{""protein shaker=black"": true, ""dumbbell=silver"": true}","{""PEAK"": true}"
MB126,sd15,en,5,3,0.6,"{""meditation cushion"": true, ""candle"": true}","{""meditation cushion=purple"": false, ""candle=white"": true}","{""CALM"": false}"
MB126,flux,en,5,4,0.8,"{""meditation cushion"": true, ""candle"": true}","{""meditation cushion=purple"": true, ""candle=white"": true}","{""CALM"": false}"
MB127,sd15,en,5,4,0.8,"{""foam roller"": true, ""yoga mat"": true}","{""foam roller=blue"": true, ""yoga mat=purple"": true}","{""ALIGN"": false}"
MB127,flux,en,5,3,0.6,"{""foam roller"": false, ""yoga mat"": true}","{""foam roller=blue"": true, ""yoga mat=purple"": true}","{""ALIGN"": false}"
MB128,sd15,en,5,2,0.4,"{""resistance bands"": true, ""water bottle"": false}","{""resistance bands=red"": true, ""water bottle=black"": false}","{""TENZO"": false}"
MB128,flux,en,5,5,1.0,"{""resistance bands"": true, ""water bottle"": true}","{""resistance bands=red"": true, ""water bottle=black"": true}","{""TENZO"": true}"
MB129,sd15,en,5,2,0.4,"{""essential oil bottle"": true, ""ceramic diffuser"": false}","{""essential oil bottle=brown"": true, ""ceramic diffuser=white"": false}","{""TERRA"": false}"
MB129,flux,en,5,3,0.6,"{""essential oil bottle"": true, ""ceramic diffuser"": false}","{""essential oil bottle=brown"": true, ""ceramic diffuser=white"": true}","{""TERRA"": false}"
MB130,sd15,en,5,2,0.4,"{""sleep mask"": true, ""pillow"": false}","{""sleep mask=black"": false, ""pillow=white"": true}","{""REST"": false}"
MB130,flux,en,5,4,0.8,"{""sleep mask"": true, ""pillow"": true}","{""sleep mask=black"": true, ""pillow=white"": true}","{""REST"": false}"
MB131,sd15,en,5,3,0.6,"{""journal"": true, ""pen"": true}","{""journal=white"": false, ""pen=black"": true}","{""RYNTH"": false}"
MB131,flux,en,5,5,1.0,"{""journal"": true, ""pen"": true}","{""journal=white"": true, ""pen=black"": true}","{""RYNTH"": true}"
MB132,sd15,en,5,2,0.4,"{""fitness watch"": true, ""smartphone"": false}","{""fitness watch=black"": true, ""smartphone=white"": false}","{""TRACE"": false}"
MB132,flux,en,5,4,0.8,"{""fitness watch"": true, ""smartphone"": true}","{""fitness watch=black"": true, ""smartphone=white"": true}","{""TRACE"": false}"
MB133,sd15,en,5,3,0.6,"{""massage gun"": true, ""charging base"": false}","{""massage gun=black"": true, ""charging base=white"": true}","{""EASE"": false}"
MB133,flux,en,5,5,1.0,"{""massage gun"": true, ""charging base"": true}","{""massage gun=black"": true, ""charging base=white"": true}","{""EASE"": true}"
MB134,sd15,en,5,2,0.4,"{""collagen powder jar"": true, ""glass"": true}","{""collagen powder jar=white"": false, ""glass=pink"": false}","{""RENEW"": false}"
MB134,flux,en,5,5,1.0,"{""collagen powder jar"": true, ""glass"": true}","{""collagen powder jar=white"": true, ""glass=pink"": true}","{""RENEW"": true}"
MB135,sd15,en,5,2,0.4,"{""thermos"": true, ""trail mix bag"": false}","{""thermos=green"": true, ""trail mix bag=brown"": false}","{""VOXA"": false}"
MB135,flux,en,5,5,1.0,"{""thermos"": true, ""trail mix bag"": true}","{""thermos=green"": true, ""trail mix bag=brown"": true}","{""VOXA"": true}"
MB136,sd15,en,5,3,0.6,"{""smoothie bowl"": false, ""spoon"": true}","{""smoothie bowl=yellow"": true, ""spoon=silver"": true}","{""VIVID"": false}"
MB136,flux,en,5,2,0.4,"{""smoothie bowl"": false, ""spoon"": true}","{""smoothie bowl=yellow"": false, ""spoon=silver"": true}","{""VIVID"": false}"
MB137,sd15,en,5,5,1.0,"{""sunscreen bottle"": true, ""beach towel"": true}","{""sunscreen bottle=white"": true, ""beach towel=orange"": true}","{""SHIELD"": true}"
MB137,flux,en,5,5,1.0,"{""sunscreen bottle"": true, ""beach towel"": true}","{""sunscreen bottle=white"": true, ""beach towel=orange"": true}","{""SHIELD"": true}"
MB138,sd15,en,5,1,0.2,"{""vitamin bottle"": false, ""blister pack"": false}","{""vitamin bottle=orange"": true, ""blister pack=silver"": false}","{""VITAL"": false}"
MB138,flux,en,5,4,0.8,"{""vitamin bottle"": true, ""blister pack"": true}","{""vitamin bottle=orange"": true, ""blister pack=silver"": true}","{""VITAL"": false}"
MB139,sd15,en,5,4,0.8,"{""balance board"": true, ""sneakers"": true}","{""balance board=teal"": true, ""sneakers=white"": true}","{""CORE"": false}"
MB139,flux,en,5,4,0.8,"{""balance board"": true, ""sneakers"": true}","{""balance board=teal"": true, ""sneakers=white"": true}","{""CORE"": false}"
MB140,sd15,en,5,3,0.6,"{""ice roller"": true, ""face serum bottle"": false}","{""ice roller=white"": true, ""face serum bottle=gold"": true}","{""CHILL"": false}"
MB140,flux,en,5,5,1.0,"{""ice roller"": true, ""face serum bottle"": true}","{""ice roller=white"": true, ""face serum bottle=gold"": true}","{""CHILL"": true}"
MB141,sd15,en,5,2,0.4,"{""towel"": true, ""water bottle"": false}","{""towel=white"": true, ""water bottle=black"": false}","{""STEAM"": false}"
MB141,flux,en,5,4,0.8,"{""towel"": true, ""water bottle"": false}","{""towel=white"": true, ""water bottle=black"": true}","{""STEAM"": true}"
MB142,sd15,en,5,2,0.4,"{""acupressure mat"": false, ""pillow"": true}","{""acupressure mat=purple"": false, ""pillow=white"": true}","{""PRESS"": false}"
MB142,flux,en,5,4,0.8,"{""acupressure mat"": true, ""pillow"": true}","{""acupressure mat=purple"": true, ""pillow=white"": true}","{""PRESS"": false}"
MB143,sd15,en,5,1,0.2,"{""nutrition bar"": false, ""water bottle"": false}","{""nutrition bar=green"": true, ""water bottle=silver"": false}","{""FUEL"": false}"
MB143,flux,en,5,5,1.0,"{""nutrition bar"": true, ""water bottle"": true}","{""nutrition bar=green"": true, ""water bottle=silver"": true}","{""FUEL"": true}"
MB144,sd15,en,5,1,0.2,"{""protein powder bag"": false, ""shaker bottle"": true}","{""protein powder bag=black"": false, ""shaker bottle=red"": false}","{""MASS"": false}"
MB144,flux,en,5,4,0.8,"{""protein powder bag"": true, ""shaker bottle"": true}","{""protein powder bag=black"": true, ""shaker bottle=red"": true}","{""MASS"": false}"
MB145,sd15,en,5,2,0.4,"{""eye cream tube"": false, ""handheld mirror"": true}","{""eye cream tube=white"": false, ""handheld mirror=gold"": true}","{""LUMI"": false}"
MB145,flux,en,5,5,1.0,"{""eye cream tube"": true, ""handheld mirror"": true}","{""eye cream tube=white"": true, ""handheld mirror=gold"": true}","{""LUMI"": true}"
MB146,sd15,en,5,4,0.8,"{""stretching strap"": true, ""yoga mat"": true}","{""stretching strap=blue"": true, ""yoga mat=purple"": true}","{""EXTEND"": false}"
MB146,flux,en,5,5,1.0,"{""stretching strap"": true, ""yoga mat"": true}","{""stretching strap=blue"": true, ""yoga mat=purple"": true}","{""EXTEND"": true}"
MB147,sd15,en,5,3,0.6,"{""supplement bottle"": true, ""moon lamp"": true}","{""supplement bottle=white"": true, ""moon lamp=silver"": false}","{""DRIFT"": false}"
MB147,flux,en,5,4,0.8,"{""supplement bottle"": true, ""moon lamp"": true}","{""supplement bottle=white"": true, ""moon lamp=silver"": false}","{""DRIFT"": true}"
MB148,sd15,en,5,2,0.4,"{""hydration vest"": false, ""trail running shoes"": true}","{""hydration vest=blue"": false, ""trail running shoes=orange"": true}","{""PACE"": false}"
MB148,flux,en,5,4,0.8,"{""hydration vest"": true, ""trail running shoes"": true}","{""hydration vest=blue"": true, ""trail running shoes=orange"": true}","{""PACE"": false}"
MB149,sd15,en,5,2,0.4,"{""incense holder"": true, ""meditation beads"": false}","{""incense holder=black"": true, ""meditation beads=brown"": false}","{""SERENE"": false}"
MB149,flux,en,5,4,0.8,"{""incense holder"": true, ""meditation beads"": true}","{""incense holder=black"": true, ""meditation beads=brown"": true}","{""SERENE"": false}"
MB150,sd15,en,5,4,0.8,"{""cold plunge tub"": true, ""towel"": true}","{""cold plunge tub=white"": true, ""towel=blue"": true}","{""POLAR"": false}"
MB150,flux,en,5,3,0.6,"{""cold plunge tub"": false, ""towel"": true}","{""cold plunge tub=white"": true, ""towel=blue"": true}","{""POLAR"": false}"
