brief_id,model,language,node1_pass,node1_score,node1_short_circuit,node2_pass,node2_score,node2_skipped,node3_pass,node3_score,node3_skipped,node4_pass,node4_score,node4_skipped,node4_skipped_reason,node4_clcg_interpretable,node5_pass,node5_score,compliance_score,failure_diagnosis
MB062,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.2222,False,,True,True,0.6209,0.8065,[MB062] NON-COMPLIANT — Node4: required text not legibly rendered
MB063,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB063] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB063,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.623,0.9623,[MB063] COMPLIANT — all constraints satisfied
MB064,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB064] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB064,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6219,0.5622,[MB064] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB065,sd15,en,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5999,0.56,[MB065] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB065,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.3077,False,,True,True,0.616,0.8231,[MB065] NON-COMPLIANT — Node4: required text not legibly rendered
MB066,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB066] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB066,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.5,False,,True,True,0.6162,0.8616,[MB066] COMPLIANT — all constraints satisfied
MB067,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6076,0.7608,[MB067] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB067,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.8571,False,,True,True,0.6191,0.9333,[MB067] COMPLIANT — all constraints satisfied
MB068,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB068] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB068,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6114,0.9611,[MB068] COMPLIANT — all constraints satisfied
MB069,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB069] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB069,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB069] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB070,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB070] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB070,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.627,0.7627,[MB070] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB071,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB071] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB071,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6171,0.9617,[MB071] COMPLIANT — all constraints satisfied
MB072,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB072] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB072,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6111,0.7611,[MB072] NON-COMPLIANT — Node4: required text not legibly rendered
MB073,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB073] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB073,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.4,False,,True,True,0.6213,0.6421,[MB073] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB074,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB074] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB074,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6098,0.961,[MB074] COMPLIANT — all constraints satisfied
MB075,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB075] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB075,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.8571,False,,True,True,0.6158,0.933,[MB075] COMPLIANT — all constraints satisfied
MB076,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB076] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB076,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.3333,False,,True,True,0.6158,0.8282,[MB076] NON-COMPLIANT — Node4: required text not legibly rendered
MB077,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6122,0.7612,[MB077] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB077,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.2857,False,,True,True,0.6172,0.6189,[MB077] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB078,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB078] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB078,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6198,0.762,[MB078] NON-COMPLIANT — Node4: required text not legibly rendered
MB079,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB079] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB079,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6145,0.5615,[MB079] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB080,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB080] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB080,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4444,False,,True,True,0.621,0.851,[MB080] NON-COMPLIANT — Node4: required text not legibly rendered
MB081,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB081] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB081,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,True,0.5714,False,,True,True,0.6115,0.7754,[MB081] NON-COMPLIANT — Node3: colour attributes not satisfied
MB082,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB082] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB082,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.25,False,,True,True,0.6227,0.8123,[MB082] NON-COMPLIANT — Node4: required text not legibly rendered
MB083,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB083] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB083,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.1429,False,,True,True,0.6072,0.5893,[MB083] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB084,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6094,0.6609,[MB084] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB084,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,False,0.0,False,,True,True,0.6195,0.662,[MB084] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB085,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB085] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB085,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.08,False,,True,True,0.6108,0.7771,[MB085] NON-COMPLIANT — Node4: required text not legibly rendered
MB086,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB086] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB086,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6143,0.7614,[MB086] NON-COMPLIANT — Node4: required text not legibly rendered
MB087,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6037,0.7604,[MB087] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB087,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6249,0.7625,[MB087] NON-COMPLIANT — Node4: required text not legibly rendered
MB088,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5991,0.6599,[MB088] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB088,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6192,0.9619,[MB088] COMPLIANT — all constraints satisfied
MB089,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB089] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB089,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6255,0.7625,[MB089] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB090,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6039,0.6604,[MB090] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB090,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,False,0.0,False,,True,True,0.609,0.6609,[MB090] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB091,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB091] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB091,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.25,False,,True,True,0.6142,0.8114,[MB091] NON-COMPLIANT — Node4: required text not legibly rendered
MB092,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6048,0.7605,[MB092] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB092,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6295,0.7629,[MB092] NON-COMPLIANT — Node2: spatial constraints not satisfied
MB093,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6062,0.7606,[MB093] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB093,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,True,0.5455,False,,True,True,0.6156,0.7707,[MB093] NON-COMPLIANT — Node3: colour attributes not satisfied
MB094,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB094] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB094,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6164,0.7616,[MB094] NON-COMPLIANT — Node4: required text not legibly rendered
MB095,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB095] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB095,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6144,0.7614,[MB095] NON-COMPLIANT — Node4: required text not legibly rendered
MB096,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB096] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB096,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.4,False,,True,True,0.6104,0.841,[MB096] NON-COMPLIANT — Node4: required text not legibly rendered
MB097,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB097] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB097,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6245,0.7624,[MB097] NON-COMPLIANT — Node4: required text not legibly rendered
MB098,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6061,0.6606,[MB098] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB098,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.6667,False,,True,True,0.6216,0.8955,[MB098] COMPLIANT — all constraints satisfied
MB099,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB099] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB099,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6146,0.7615,[MB099] NON-COMPLIANT — Node4: required text not legibly rendered
MB100,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB100] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB100,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB100] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB101,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB101] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB101,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB101] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB102,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB102] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB102,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6129,0.7613,[MB102] NON-COMPLIANT — Node4: required text not legibly rendered
MB103,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB103] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB103,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB103] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB104,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB104] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB104,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB104] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB105,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB105] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB105,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6215,0.7621,[MB105] NON-COMPLIANT — Node4: required text not legibly rendered
MB106,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB106] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB106,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6313,0.7631,[MB106] NON-COMPLIANT — Node4: required text not legibly rendered
MB107,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB107] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB107,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6167,0.5617,[MB107] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB108,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB108] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB108,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6203,0.762,[MB108] NON-COMPLIANT — Node4: required text not legibly rendered
MB109,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB109] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB109,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6198,0.562,[MB109] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB110,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB110] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB110,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,False,0.3636,False,,True,True,0.6133,0.734,[MB110] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB111,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6067,0.6607,[MB111] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB111,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6141,0.9614,[MB111] COMPLIANT — all constraints satisfied
MB112,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5993,0.7599,[MB112] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB112,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,0.5,False,,True,True,0.6137,0.8614,[MB112] COMPLIANT — all constraints satisfied
MB113,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB113] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB113,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6127,0.5613,[MB113] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB114,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB114] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB114,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB114] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB115,sd15,en,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6046,0.7605,[MB115] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB115,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB115] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB116,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5999,0.66,[MB116] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB116,flux,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,True,,0.0,0.15,[MB116] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB117,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB117] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB117,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6179,0.7618,[MB117] NON-COMPLIANT — Node4: required text not legibly rendered
MB118,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB118] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB118,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.3636,False,,True,True,0.6181,0.8345,[MB118] NON-COMPLIANT — Node4: required text not legibly rendered
MB119,sd15,en,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5973,0.6597,[MB119] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB119,flux,en,True,1.0,False,True,1.0,False,False,0.5,False,False,0.0,False,,True,True,0.6174,0.6617,[MB119] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: required text not legibly rendered
MB120,sd15,en,False,0.0,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.0,[MB120] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB120,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.3529,False,,True,True,0.6186,0.8324,[MB120] NON-COMPLIANT — Node4: required text not legibly rendered
MB121,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB121] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB121,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.1667,False,,True,True,0.6241,0.5958,[MB121] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
MB122,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB122] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB122,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6239,0.9624,[MB122] COMPLIANT — all constraints satisfied
MB123,sd15,en,False,0.5,True,,0.0,True,,0.0,True,,0.0,True,short_circuit,False,,0.0,0.15,[MB123] NON-COMPLIANT — Node1: required objects absent (short-circuit triggered); Node2/Node3: skipped — object presence failed upstream
MB123,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,False,,True,True,0.6182,0.7618,[MB123] NON-COMPLIANT — Node4: required text not legibly rendered
MB124,sd15,en,True,1.0,False,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6021,0.4602,[MB124] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB124,flux,en,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6189,0.9619,[MB124] COMPLIANT — all constraints satisfied
MB125,sd15,en,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5987,0.5599,[MB125] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0 in compliance score; excluded from CLCG heatmap in Phase 2B
MB125,flux,en,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.619,0.5619,[MB125] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered
