brief_id,model,language,node1_pass,node1_score,node1_short_circuit,node2_pass,node2_score,node2_skipped,node3_pass,node3_score,node3_skipped,node4_pass,node4_score,node4_skipped,node4_skipped_reason,node4_clcg_interpretable,node5_pass,node5_score,compliance_score,failure_diagnosis,compliant,output_path
MB073,flux,fr,False,0.5,True,False,0.0,False,False,0.5,False,False,0.4,False,,True,True,0.617,0.3917,[MB073] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\fr\MB073_seed42.png
MB100,flux,fr,True,1.0,False,False,0.0,False,False,0.5,False,False,0.1818,False,,True,True,0.6124,0.4976,[MB100] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\fr\MB100_seed42.png
MB101,flux,fr,False,0.5,True,False,0.0,False,False,0.5,False,False,0.2222,False,,True,True,0.6129,0.3557,[MB101] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\fr\MB101_seed42.png
MB035,flux,fr,False,0.5,True,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.6147,0.3115,[MB035] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\fr\MB035_seed42.png
MB011,sd15,es,False,0.5,True,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6115,0.5111,[MB011] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB011_seed42.png
MB122,sd15,es,True,1.0,False,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5871,0.6587,[MB122] NON-COMPLIANT — Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB122_seed42.png
MB092,sd15,es,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6008,0.7601,[MB092] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB092_seed42.png
MB012,sd15,es,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5941,0.5594,[MB012] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB012_seed42.png
MB045,sd15,es,False,0.5,True,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5954,0.5095,[MB045] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB045_seed42.png
MB029,sd15,es,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6092,0.7609,[MB029] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB029_seed42.png
MB061,sd15,es,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.6126,0.7613,[MB061] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB061_seed42.png
MB022,sd15,es,True,1.0,False,True,1.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5915,0.7591,[MB022] NON-COMPLIANT — Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB022_seed42.png
MB131,sd15,es,True,1.0,False,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5937,0.5594,[MB131] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB131_seed42.png
MB120,sd15,es,False,0.5,True,True,1.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.607,0.5107,[MB120] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,True,data\generated_images\phase2b\sd15\es\MB120_seed42.png
MB069,sd15,es,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5982,0.3098,[MB069] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB069_seed42.png
MB052,sd15,es,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5869,0.0587,[MB052] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB052_seed42.png
MB024,sd15,es,True,1.0,False,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6028,0.4603,[MB024] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB024_seed42.png
MB040,sd15,es,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5934,0.0593,[MB040] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB040_seed42.png
MB135,sd15,es,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5768,0.0577,[MB135] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB135_seed42.png
MB070,sd15,es,False,0.0,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.5927,0.1593,[MB070] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB070_seed42.png
MB084,sd15,es,False,0.5,True,False,0.0,False,True,1.0,False,,0.0,True,sd15_architectural,False,True,0.5983,0.4098,[MB084] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB084_seed42.png
MB124,sd15,es,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5866,0.0587,[MB124] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB124_seed42.png
MB098,sd15,es,False,0.5,True,False,0.0,False,False,0.5,False,,0.0,True,sd15_architectural,False,True,0.6043,0.3104,[MB098] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB098_seed42.png
MB033,sd15,es,False,0.0,True,False,0.0,False,False,0.0,False,,0.0,True,sd15_architectural,False,True,0.5896,0.059,[MB033] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: SD v1.5 architectural limitation — text rendering unreliable (Phase 1C accuracy=0.1667); scored as 0.0,False,data\generated_images\phase2b\sd15\es\MB033_seed42.png
MB050,flux,es,True,1.0,False,False,0.0,False,True,1.0,False,True,1.0,False,,True,True,0.6148,0.7615,[MB050] NON-COMPLIANT — Node2: spatial constraints not satisfied,True,data\generated_images\phase2b\flux\es\MB050_seed42.png
MB001,flux,es,True,1.0,False,False,0.0,False,False,0.5,False,True,1.0,False,,True,True,0.6202,0.662,[MB001] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied,True,data\generated_images\phase2b\flux\es\MB001_seed42.png
MB032,flux,es,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,False,,True,True,0.6204,0.962,[MB032] COMPLIANT — all constraints satisfied,True,data\generated_images\phase2b\flux\es\MB032_seed42.png
MB054,flux,es,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.6118,0.5612,[MB054] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered,True,data\generated_images\phase2b\flux\es\MB054_seed42.png
MB027,flux,es,True,1.0,False,True,1.0,False,True,1.0,False,True,0.75,False,,True,True,0.6226,0.9123,[MB027] COMPLIANT — all constraints satisfied,True,data\generated_images\phase2b\flux\es\MB027_seed42.png
MB047,flux,es,True,1.0,False,False,0.0,False,True,1.0,False,False,0.0,False,,True,True,0.612,0.5612,[MB047] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node4: required text not legibly rendered,True,data\generated_images\phase2b\flux\es\MB047_seed42.png
MB014,flux,es,True,1.0,False,False,0.0,False,False,0.5,False,True,1.0,False,,True,True,0.6192,0.6619,[MB014] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied,True,data\generated_images\phase2b\flux\es\MB014_seed42.png
MB090,flux,es,True,1.0,False,True,1.0,False,True,1.0,False,False,0.2857,False,,True,True,0.6115,0.8183,[MB090] NON-COMPLIANT — Node4: required text not legibly rendered,True,data\generated_images\phase2b\flux\es\MB090_seed42.png
MB008,flux,es,True,1.0,False,True,1.0,False,False,0.5,False,True,0.9091,False,,True,True,0.6006,0.8419,[MB008] NON-COMPLIANT — Node3: colour attributes not satisfied,True,data\generated_images\phase2b\flux\es\MB008_seed42.png
MB018,flux,es,True,1.0,False,True,1.0,False,False,0.5,False,True,1.0,False,,True,True,0.6252,0.8625,[MB018] NON-COMPLIANT — Node3: colour attributes not satisfied,True,data\generated_images\phase2b\flux\es\MB018_seed42.png
MB091,flux,es,False,0.5,True,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.6131,0.3113,[MB091] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\es\MB091_seed42.png
MB044,flux,es,False,0.5,True,False,0.0,False,False,0.0,False,True,1.0,False,,True,True,0.5953,0.4095,[MB044] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied,False,data\generated_images\phase2b\flux\es\MB044_seed42.png
MB016,flux,es,False,0.0,True,False,0.0,False,True,1.0,False,True,0.7273,False,,True,True,0.6152,0.407,[MB016] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied,False,data\generated_images\phase2b\flux\es\MB016_seed42.png
MB035,flux,es,True,1.0,False,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.6152,0.4615,[MB035] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\es\MB035_seed42.png
MB105,flux,es,False,0.0,True,False,0.0,False,False,0.0,False,True,1.0,False,,True,True,0.6033,0.2603,[MB105] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied,False,data\generated_images\phase2b\flux\es\MB105_seed42.png
MB099,flux,es,False,0.0,True,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.6026,0.1603,[MB099] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\es\MB099_seed42.png
MB140,flux,es,False,0.0,True,True,1.0,False,False,0.5,False,True,0.5455,False,,True,True,0.6125,0.4704,[MB140] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node3: colour attributes not satisfied,False,data\generated_images\phase2b\flux\es\MB140_seed42.png
MB019,flux,es,True,1.0,False,False,0.0,False,False,0.5,False,False,0.0,False,,True,True,0.6119,0.4612,[MB019] NON-COMPLIANT — Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied; Node4: required text not legibly rendered,False,data\generated_images\phase2b\flux\es\MB019_seed42.png
MB146,flux,es,False,0.0,True,False,0.0,False,False,0.5,False,True,1.0,False,,True,True,0.6077,0.3608,[MB146] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied,False,data\generated_images\phase2b\flux\es\MB146_seed42.png
MB040,flux,es,False,0.0,True,False,0.0,False,False,0.0,False,True,1.0,False,,True,True,0.6036,0.2604,[MB040] NON-COMPLIANT — Node1: required objects absent; (informational only — flat pipeline: Nodes 2-5 still executed); Node2: spatial constraints not satisfied; Node3: colour attributes not satisfied,False,data\generated_images\phase2b\flux\es\MB040_seed42.png
